r_err:mag:sus:N:T:h:gamma:n:no_h_err
0.8283805737802117:0.39578254545454544:0.0:2500:0.776:0.0:4.58:50:0.8119012571362682
0.8351030521498504:0.01627629090909091:0.0:2500:3.656:0.0:3.56:50:0.8190313228562605
0.21230796951980516:0.0001352:0.0:2500:3.08:0.0:3.38:50:0.20799518802959963
0.2291160443436324:0.00010625454545454545:0.0:2500:2.9840000000000004:0.0:3.5:50:0.22444592399787908
0.17101755989146658:0.0005078545454545454:0.0:2500:2.12:0.0:4.34:50:0.1674680375760324
0.831067977102306:0.21418698181818183:0.0:2500:2.12:0.0:3.2:50:0.8147260375312406
0.631392889157571:0.29178014545454545:0.0:2500:1.448:0.0:3.74:50:0.6190034472274094
0.1936926275000344:0.0004064:0.0:2500:2.216:0.0:4.46:50:0.1897162542818248
2.322972439552592:0.2935588363636364:0.0:2500:0.29600000000000004:0.0:4.76:50:2.2765340689706344
0.16030233921425677:0.00015803636363636363:0.0:2500:1.832:0.0:4.76:50:0.1569750446301705
2.6984377759316964:0.7054514181818182:0.0:2500:0.6799999999999999:0.0:2.7199999999999998:50:2.6444810761549356
0.11556948210759224:0.002012509090909091:0.0:2500:1.256:0.0:4.699999999999999:50:0.11305403343023313
2.223091046194751:0.5289129454545455:0.0:2500:0.8720000000000001:0.0:3.44:50:2.1786626511302005
0.2529856132793774:0.0007527272727272728:0.0:2500:4.232:0.0:2.7800000000000002:50:0.24781648587007477
0.11514858067999416:0.0019806545454545453:0.0:2500:1.16:0.0:4.52:50:0.11265153070572259
2.682001383913559:0.5163543272727272:0.0:2500:2.024:0.0:2.42:50:2.6284181162933526
1.5097551917540604:0.7190944727272728:0.0:2500:0.2:0.0:2.7199999999999998:50:1.4801489780213772
2.0265657216821626:0.3342771636363636:0.0:2500:0.2:0.0:4.1:50:1.9860886538158093
2.1356932326523674:0.7305082909090909:0.0:2500:1.16:0.0:2.18:50:2.0929879314349695
0.1326632075924289:0.0013491636363636363:0.0:2500:1.448:0.0:4.699999999999999:50:0.12981375091416059
1.6691096694739254:0.735186690909091:0.0:2500:0.2:0.0:2.66:50:1.6399790304468023
0.19681467179486395:0.0005065454545454545:0.0:2500:2.5040000000000004:0.0:3.74:50:0.1927949408543498
0.3132557964688477:0.0003802181818181818:0.0:2500:4.808000000000001:0.0:3.44:50:0.3069614626207007
2.8098284304259638:0.5390554181818182:0.0:2500:2.8880000000000003:0.0:2.06:50:2.753660453612268
0.27451438292174324:0.0003381090909090909:0.0:2500:3.4640000000000004:0.0:3.92:50:0.2689627524507475
2.529442257451109:0.3266817454545455:0.0:2500:3.3680000000000003:0.0:2.42:50:2.4789422336237714
0.19975847036805572:7.12e-05:0.0:2500:2.3120000000000003:0.0:4.279999999999999:50:0.1956352981912767
0.2804725334849432:0.00024189090909090908:0.0:2500:3.656:0.0:4.04:50:0.27477058244123287
2.333136688153645:0.5610258909090909:0.0:2500:0.776:0.0:3.8:50:2.286502297117486
0.2700399848239053:0.09497163636363637:0.0:2500:4.328:0.0:3.02:50:0.26471408333775653
0.18244326626303536:0.0003801454545454545:0.0:2500:2.216:0.0:4.34:50:0.17868961978534564
0.17186348868383777:4.843636363636364e-05:0.0:2500:2.12:0.0:4.16:50:0.16831048116163244
0.21351121271604825:0.00026836363636363635:0.0:2500:2.6:0.0:4.4:50:0.2091535861113778
2.935161545711442:0.49648858181818184:0.0:2500:3.3680000000000003:0.0:2.06:50:2.8764937927096614
0.37922225076582317:6.458181818181818e-05:0.0:2500:4.424:0.0:4.58:50:0.3715971997924267
0.3735777967378323:0.0001248:0.0:2500:4.808000000000001:0.0:4.16:50:0.3660697169107973
0.29282085931193386:6.043636363636364e-05:0.0:2500:3.8480000000000003:0.0:3.92:50:0.28690525857296395
1.5244638355922746:0.18742945454545454:0.0:2500:4.04:0.0:2.7800000000000002:50:1.4943029181378822
0.2861159635299383:1.0472727272727273e-05:0.0:2500:5.0:0.0:2.96:50:0.28033506912536105
2.402538507748378:0.3517856:0.0:2500:3.08:0.0:2.48:50:2.354566525899383
2.700778091705934:0.5823382545454545:0.0:2500:2.6:0.0:2.0:50:2.646782432679728
0.35099575046055914:3.432727272727273e-05:0.0:2500:4.136:0.0:4.699999999999999:50:0.343882165905306
1.98342381972663:0.4104562909090909:0.0:2500:1.832:0.0:2.84:50:1.943844278928257
0.2334749260103737:8.043636363636364e-05:0.0:2500:2.9840000000000004:0.0:4.279999999999999:50:0.22871436028319145
0.3575125722168567:0.0005517818181818182:0.0:2500:4.136:0.0:4.46:50:0.3502807785714885
0.23899424005380232:0.007791490909090909:0.0:2500:3.7520000000000002:0.0:3.02:50:0.2341625920155981
0.43002008401484665:0.30789672727272727:0.0:2500:1.064:0.0:4.16:50:0.4216798029979504
1.9438131570691055:0.7652368:0.0:2500:0.392:0.0:2.54:50:1.905060328161935
0.27599081032348066:0.011665163636363636:0.0:2500:4.904:0.0:2.7199999999999998:50:0.27069177771660613
0.030315409766540895:1.0:0.0:2000:3.08:0.0::50:0.029626356302739066
2.178596967089379:0.7040094545454545:0.0:2500:1.352:0.0:2.12:50:2.135032816349925
2.3331092313816693:0.5675199272727273:0.0:2500:0.29600000000000004:0.0:3.86:50:2.286472251311259
2.3780949151745703:0.3916488:0.0:2500:0.29600000000000004:0.0:4.9399999999999995:50:2.3305534161595074
0.1869607664909914:0.00016014545454545454:0.0:2500:2.4080000000000004:0.0:3.6799999999999997:50:0.18312549837202102
0.3063435617480302:9.854545454545455e-05:0.0:2500:3.656:0.0:4.88:50:0.3001566877317665
2.6928222515587765:0.35764392727272726:0.0:2500:3.656:0.0:2.36:50:2.639035548616727
0.22706722347620817:0.00023905454545454545:0.0:2500:2.9840000000000004:0.0:4.1:50:0.2224204494905054
1.517864595651045:0.17086625454545454:0.0:2500:4.904:0.0:2.66:50:1.4878938877962178
0.020710608321938453:1.0:0.0:2000:2.12:0.0::50:0.02023632476893199
0.11405207766865273:0.016561236363636364:0.0:2500:1.256:0.0:4.16:50:0.11160756171064436
0.24180763628098587:0.00027643636363636366:0.0:2500:4.5200000000000005:0.0:2.6:50:0.23693328739712882
0.18644530841005497:0.00019796363636363638:0.0:2500:2.3120000000000003:0.0:4.34:50:0.18262309253327377
1.6830462720107202:0.46800705454545455:0.0:2500:0.776:0.0:3.86:50:1.6494280886306356
0.3221670026803059:9.876363636363636e-05:0.0:2500:4.136:0.0:4.22:50:0.31566852237317095
3.029695426782022:0.3020983272727273:0.0:2500:4.712000000000001:0.0:2.24:50:2.969185220812749
1.0382128852069008:0.126728:0.0:2500:3.7520000000000002:0.0:2.96:50:1.0179406197117178
2.50112139823119:0.49443476363636363:0.0:2500:1.832:0.0:2.54:50:2.451157406748011
2.3003807531916705:0.2179874181818182:0.0:2500:3.9440000000000004:0.0:2.66:50:2.2545339024600177
0.3287519872761352:9.432727272727272e-05:0.0:2500:3.7520000000000002:0.0:5.0:50:0.32213190769659955
3.0496114237396235:0.4903232727272727:0.0:2500:3.7520000000000002:0.0:2.0:50:2.9886449348654
1.1183098809185819:0.40246276363636363:0.0:2500:1.064:0.0:4.1:50:1.096040168902113
1.3702218883658042:0.8223174545454546:0.0:2500:0.48800000000000004:0.0:2.12:50:1.342885991217326
3.1150579523507784:0.4324005090909091:0.0:2500:4.6160000000000005:0.0:2.06:50:3.0527958547577008
0.17321018047011685:0.0005607272727272727:0.0:2500:2.024:0.0:4.52:50:0.1696500728139278
1.45918884131679:0.23776407272727274:0.0:2500:3.08:0.0:2.7199999999999998:50:1.430215683959156
0.21928731775147473:0.0002154909090909091:0.0:2500:2.5040000000000004:0.0:4.58:50:0.21481596779259762
0.409411477926074:0.31057541818181816:0.0:2500:0.968:0.0:4.58:50:0.4014718361974563
2.6095458668190523:0.604444:0.0:2500:0.48800000000000004:0.0:4.04:50:2.5573736184807636
0.3840504527617564:2.48e-05:0.0:2500:4.6160000000000005:0.0:4.279999999999999:50:0.3763327189080506
0.024552528809967663:1.0:0.0:2000:2.5040000000000004:0.0::50:0.023992337292643058
1.6484976306039518:0.7622723636363636:0.0:2500:0.2:0.0:2.54:50:1.6225776954779756
2.4529349593833802:0.3715824:0.0:2500:2.696:0.0:2.6:50:2.4039523425602134
2.3354511767021076:0.2089981818181818:0.0:2500:4.136:0.0:2.6:50:2.28891849098013
2.572334015875411:0.7093230545454545:0.0:2500:0.968:0.0:2.6:50:2.5208998847074153
0.3358588565570893:9.723636363636363e-05:0.0:2500:4.712000000000001:0.0:3.5:50:0.3291262669098062
1.502790708533958:0.20879949090909092:0.0:2500:2.9840000000000004:0.0:2.9:50:1.4729483452133567
1.7108383224540629:0.18069985454545454:0.0:2500:4.328:0.0:2.66:50:1.6769271788787345
0.009184849229301533:1.0:0.0:2000:0.968:0.0::50:0.008968289569249527
1.2057372763681156:0.34979723636363635:0.0:2500:1.352:0.0:3.56:50:1.181746360293845
0.2766332347921927:0.0005190545454545455:0.0:2500:3.9440000000000004:0.0:3.62:50:0.27102637044395816
1.5495732519626868:0.8909253818181818:0.0:2500:0.5840000000000001:0.0:2.06:50:1.5186417832833914
0.24283195505396749:0.0006546909090909091:0.0:2500:3.7520000000000002:0.0:3.08:50:0.23792276358664105
0.24481076569363022:0.0001312:0.0:2500:3.2720000000000002:0.0:3.98:50:0.2398712509641071
1.527204682436152:0.4782370181818182:0.0:2500:1.256:0.0:3.32:50:1.4967463929842548
0.25192908499527433:0.0002722909090909091:0.0:2500:3.8480000000000003:0.0:3.2:50:0.24678211922990922
2.657936456861694:0.6830384727272727:0.0:2500:0.968:0.0:2.48:50:2.6047897090491814
2.256552096640118:0.5227844363636364:0.0:2500:0.29600000000000004:0.0:3.62:50:2.211455215124366
0.4081927875886388:1.3527272727272728e-05:0.0:2500:5.0:0.0:4.1:50:0.39996534750865353
0.23443628062017052:0.00020392727272727272:0.0:2500:3.656:0.0:3.2:50:0.22965711998376886
2.140210475288412:0.7982398545454545:0.0:2500:0.8720000000000001:0.0:2.18:50:2.0974160155106643
0.6943736472156089:0.1373722181818182:0.0:2500:3.4640000000000004:0.0:2.9:50:0.6811201901180487
1.3343594628079207:0.3145592:0.0:2500:1.928:0.0:3.2:50:1.3078135074237773
1.876921822544938:0.026377818181818183:0.0:2500:0.2:0.0:3.6799999999999997:50:1.8394387272160222
0.21384296088500152:0.0018227636363636363:0.0:2500:3.4640000000000004:0.0:3.02:50:0.20944515307849973
2.3398216973890507:0.23814843636363636:0.0:2500:3.8480000000000003:0.0:2.66:50:2.2931623380409407
0.11493903974242665:0.0018246545454545455:0.0:2500:1.256:0.0:4.1:50:0.1132296851501639
3.295343457133808:0.3749834181818182:0.0:2500:4.904:0.0:2.12:50:3.2294809363506722
0.32004770973561464:0.00020698181818181818:0.0:2500:3.656:0.0:4.82:50:0.31360604947659193
1.589743901759748:0.20797781818181818:0.0:2500:3.4640000000000004:0.0:2.7199999999999998:50:1.5581789263894645
0.22564299885308697:0.00037396363636363637:0.0:2500:3.176:0.0:3.32:50:0.22103715740577665
1.4939901283162087:0.42116523636363634:0.0:2500:0.5840000000000001:0.0:4.46:50:1.4641516747306964
0.14577813118888983:0.0130136:0.0:2500:1.928:0.0:3.44:50:0.14521621644323066
1.4760792171378836:0.7983829090909091:0.0:2500:0.29600000000000004:0.0:2.36:50:1.449042513124926
2.6799715268102875:0.4527372363636364:0.0:2500:3.656:0.0:2.12:50:2.6264356575811045
3.0764536810636653:0.3097391272727273:0.0:2500:4.808000000000001:0.0:2.3:50:3.015000276639831
1.5744038818165857:0.47094974545454543:0.0:2500:0.6799999999999999:0.0:4.34:50:1.542957163955227
0.2561665499219059:0.0011470545454545455:0.0:2500:3.7520000000000002:0.0:3.26:50:0.2509759632813802
0.32178640371438416:0.0002646545454545455:0.0:2500:4.712000000000001:0.0:3.38:50:0.3152909302751275
1.9821050396645892:0.2934965090909091:0.0:2500:3.656:0.0:2.48:50:1.9425951039539369
0.24142365159659804:0.00034865454545454546:0.0:2500:2.696:0.0:4.699999999999999:50:0.23649816536107052
0.3006317555000397:0.2991962909090909:0.0:2500:0.968:0.0:4.9399999999999995:50:0.29496562696001843
2.6799779249328375:0.29710065454545453:0.0:2500:3.656:0.0:2.42:50:2.626476178024232
0.18045084375605117:0.00022727272727272727:0.0:2500:2.3120000000000003:0.0:3.74:50:0.17676027630661842
1.762513606171453:0.4417373090909091:0.0:2500:1.64:0.0:2.96:50:1.7273527953240644
0.22628411067081164:1.0181818181818181e-06:0.0:2500:2.696:0.0:4.82:50:0.22167868362114776
1.807984034937052:0.40902763636363637:0.0:2500:2.024:0.0:2.7800000000000002:50:1.771916770596306
2.419660567029:0.46774269090909093:0.0:2500:1.832:0.0:2.7199999999999998:50:2.3713346390392522
0.2306693671640976:0.0005790545454545454:0.0:2500:3.08:0.0:3.62:50:0.22599546870767925
0.9776488430036073:0.3873174545454545:0.0:2500:0.8720000000000001:0.0:4.16:50:0.9581839302380255
2.079352066794539:0.7080325818181818:0.0:2500:1.544:0.0:2.0:50:2.0377705525294467
0.8473263450301083:0.8183957818181818:0.0:2500:0.2:0.0:2.18:50:0.8303732104377122
0.2655387414621953:0.0008113454545454545:0.0:2500:4.808000000000001:0.0:2.7800000000000002:50:0.2601581535356115
0.4191554629495996:0.00016785454545454546:0.0:2500:4.808000000000001:0.0:5.0:50:0.4107448900253578
0.9634979007923947:0.13888698181818182:0.0:2500:3.4640000000000004:0.0:2.96:50:0.9446809611093713
2.1177538604934316:0.48336894545454545:0.0:2500:1.544:0.0:2.9:50:2.0754691029548087
2.3576802801558308:0.6810885090909091:0.0:2500:1.448:0.0:2.24:50:2.310538221898978
2.524184192006977:0.6158364363636364:0.0:2500:1.544:0.0:2.42:50:2.473725975984009
0.28535203833362466:0.00028058181818181816:0.0:2500:4.04:0.0:3.56:50:0.27960132194946485
2.225429609504259:0.3510457454545455:0.0:2500:4.6160000000000005:0.0:2.18:50:2.1810049601280235
2.731994373450309:0.6237226909090909:0.0:2500:0.48800000000000004:0.0:3.32:50:2.677370092132332
0.24331378442068746:4.72e-05:0.0:2500:3.176:0.0:4.04:50:0.23835547101911592
0.8731558829865878:0.3045418181818182:0.0:2500:1.16:0.0:3.98:50:0.8558218224999403
2.3076788670331885:0.29344065454545454:0.0:2500:3.8480000000000003:0.0:2.42:50:2.261639764962893
0.5915497183443046:0.2873251636363636:0.0:2500:1.256:0.0:3.74:50:0.5799497261312767
0.4021639758905311:0.0001986181818181818:0.0:2500:4.904:0.0:4.58:50:0.39407899570424276
1.874972463907532:0.34055549090909093:0.0:2500:2.4080000000000004:0.0:2.7199999999999998:50:1.8375792389012413
0.2568584151565814:0.0002544:0.0:2500:3.7520000000000002:0.0:3.38:50:0.2516712421061228
0.3847949264533214:0.00042967272727272726:0.0:2500:4.328:0.0:5.0:50:0.37704369908868773
3.2883460039409877:0.3898594181818182:0.0:2500:4.328:0.0:2.18:50:3.2226218614065454
0.23415976806432826:0.0054424727272727276:0.0:2500:3.656:0.0:2.9:50:0.22942315540821678
0.4046033781913202:0.00022945454545454547:0.0:2500:4.808000000000001:0.0:4.22:50:0.39645865331676694
1.3112157596461274:0.34985127272727273:0.0:2500:1.544:0.0:3.32:50:1.2851091719179464
0.36982676438216394:4.88e-05:0.0:2500:4.5200000000000005:0.0:4.22:50:0.36241800395622004
0.1520659019212254:0.00041265454545454545:0.0:2500:1.736:0.0:4.04:50:0.14888050405501993
0.38179282343454934:2.8727272727272726e-05:0.0:2500:4.904:0.0:3.98:50:0.3740840482688793
2.655772954254078:0.6908852363636364:0.0:2500:0.968:0.0:2.54:50:2.6026683936228108
0.31639443442810106:0.00047890909090909093:0.0:2500:4.04:0.0:3.74:50:0.3100450766573151
0.20797602262648732:0.00016363636363636363:0.0:2500:2.4080000000000004:0.0:4.64:50:0.2036847500765212
0.6987801106429055:0.3704616:0.0:2500:0.8720000000000001:0.0:4.46:50:0.6849307732154463
2.296140809093258:0.6947866181818182:0.0:2500:1.544:0.0:2.18:50:2.250233992927921
3.2528959447073085:0.3509519272727273:0.0:2500:5.0:0.0:2.18:50:3.187889035354333
0.27943402412553436:0.0007422545454545455:0.0:2500:4.808000000000001:0.0:2.84:50:0.2737766790534687
2.0681383567915623:0.10706938181818182:0.0:2500:0.2:0.0:4.88:50:2.0268212586637286
1.922385529251872:0.5338829090909091:0.0:2500:0.968:0.0:3.44:50:1.8839849371084998
2.0701710631261414:0.2955477090909091:0.0:2500:0.2:0.0:4.279999999999999:50:2.028838385335083
2.8790336670874153:0.42804545454545456:0.0:2500:3.656:0.0:2.18:50:2.8215061512562953
2.291539227767145:0.30377607272727275:0.0:2500:4.808000000000001:0.0:2.42:50:2.2458210274248622
2.2649647379658555:0.4942026909090909:0.0:2500:1.448:0.0:2.9:50:2.2197293991330618
2.5015717251012726:0.6417072:0.0:2500:1.928:0.0:2.18:50:2.451565950004606
0.18266986978236358:6.0363636363636365e-06:0.0:2500:2.216:0.0:4.279999999999999:50:0.17890285595057742
0.21480468488971788:0.0005800727272727272:0.0:2500:3.3680000000000003:0.0:2.96:50:0.21040860091002925
2.6396966053072126:0.6363519272727273:0.0:2500:0.776:0.0:3.08:50:2.5869207976876085
0.03895973146995593:1.0:0.0:2000:3.9440000000000004:0.0::50:0.03807738508643825
0.11418532775150446:0.0003466909090909091:0.0:2500:1.256:0.0:4.88:50:0.11171184012892181
0.401291419247034:0.00017178181818181817:0.0:2500:4.712000000000001:0.0:5.0:50:0.39318860803772077
0.012066288323883338:1.0:0.0:2000:1.256:0.0::50:0.011785297690592722
2.5417569568294165:0.4426045818181818:0.0:2500:2.216:0.0:2.54:50:2.490987399244434
0.2234746924313699:0.00032829090909090907:0.0:2500:3.08:0.0:3.86:50:0.2189106429113567
1.7067829758332818:0.8101858909090909:0.0:2500:0.5840000000000001:0.0:2.18:50:1.6726787122147673
0.15687535226460475:0.0002831272727272727:0.0:2500:1.832:0.0:4.88:50:0.15360940766615155
1.7344748432808041:0.47833861818181816:0.0:2500:0.776:0.0:3.98:50:1.6998289613615765
0.4867382789369807:0.019311927272727274:0.0:2500:1.16:0.0:4.16:50:0.4772701679612994
0.33906800015903216:4.436363636363636e-05:0.0:2500:4.136:0.0:4.279999999999999:50:0.33218587279239453
0.25378259488183796:0.0004119272727272727:0.0:2500:3.08:0.0:4.34:50:0.2486169764492894
1.66607862884303:0.3546808727272727:0.0:2500:2.216:0.0:2.7199999999999998:50:1.6328767738864285
0.18210089278495553:0.00026625454545454547:0.0:2500:2.3120000000000003:0.0:4.16:50:0.17837875790938273
0.19372831652563316:0.0004620363636363636:0.0:2500:2.216:0.0:4.88:50:0.18974298093509118
0.14655866299094122:9.083636363636364e-05:0.0:2500:1.64:0.0:4.76:50:0.14346733426255032
0.3566084454798547:0.00032356363636363634:0.0:2500:4.808000000000001:0.0:3.6799999999999997:50:0.34942312346988796
0.2711959478189493:0.0007769454545454546:0.0:2500:4.5200000000000005:0.0:2.96:50:0.26569366750057405
1.9409925197881215:0.8030926545454545:0.0:2500:0.48800000000000004:0.0:2.36:50:1.9022337030231389
2.093314983947557:0.5653092363636364:0.0:2500:0.968:0.0:3.26:50:2.051493362491273
2.3404311347401383:0.6456569454545454:0.0:2500:2.216:0.0:2.0:50:2.293633501656116
1.969088526852172:0.4986733818181818:0.0:2500:0.6799999999999999:0.0:4.1:50:1.9297389481826908
0.26327710747557953:0.00010989090909090908:0.0:2500:4.04:0.0:3.38:50:0.25797252215010974
2.5992534137178076:0.6085724363636363:0.0:2500:1.064:0.0:2.7800000000000002:50:2.547299378707889
0.4293725960001043:3.9418181818181815e-05:0.0:2500:5.0:0.0:4.699999999999999:50:0.42077823627949407
0.13729785216111665:0.0015404363636363637:0.0:2500:1.544:0.0:4.46:50:0.13438421162097905
0.3642705775996684:0.0003046545454545455:0.0:2500:4.5200000000000005:0.0:4.4:50:0.3569659679208141
0.12125370846946511:0.03812269090909091:0.0:2500:1.256:0.0:4.46:50:0.11860587558823132
1.2698002391608458:0.42316756363636365:0.0:2500:0.776:0.0:4.46:50:1.2444650039224932
2.76925053437884:0.45738494545454544:0.0:2500:2.7920000000000003:0.0:2.36:50:2.713919244291978
0.15835820816066368:0.00026101818181818183:0.0:2500:1.832:0.0:4.9399999999999995:50:0.15505086671134163
1.2375890200062767:0.4267282909090909:0.0:2500:0.776:0.0:4.34:50:1.212899625482227
2.2295198797641955:0.5503128727272727:0.0:2500:0.5840000000000001:0.0:3.98:50:2.184954447329766
2.327813331391095:0.5326816:0.0:2500:0.29600000000000004:0.0:4.1:50:2.2812839441950907
2.6934582379182332:0.4812008:0.0:2500:3.4640000000000004:0.0:2.18:50:2.6396404930549435
0.1837554211059488:3.927272727272727e-05:0.0:2500:2.3120000000000003:0.0:4.04:50:0.17996151399880314
1.9968136665718401:0.5006970909090909:0.0:2500:0.5840000000000001:0.0:4.58:50:1.9569047078844122
2.28312014356403:0.2606354909090909:0.0:2500:3.656:0.0:2.54:50:2.237590674857092
0.31064586840716624:0.0002613090909090909:0.0:2500:4.5200000000000005:0.0:3.5:50:0.3044035261603083
0.17499988838027955:0.00014778181818181818:0.0:2500:2.024:0.0:4.64:50:0.1713860663306438
0.2796811494416565:0.00014458181818181818:0.0:2500:4.04:0.0:3.44:50:0.2740463258072773
0.1981230761698388:0.0002922909090909091:0.0:2500:2.5040000000000004:0.0:4.04:50:0.19406308939163427
2.6564842453679423:0.5641039272727273:0.0:2500:0.48800000000000004:0.0:3.92:50:2.6033725947200375
0.36793166478517264:4.64e-05:0.0:2500:4.5200000000000005:0.0:4.64:50:0.36050447356142734
0.9829229789759294:0.17247883636363637:0.0:2500:4.136:0.0:2.66:50:0.9637845405606591
0.2107384030083352:0.00021854545454545455:0.0:2500:3.08:0.0:3.1399999999999997:50:0.2063996878975775
2.5912262451287504:0.48754494545454546:0.0:2500:3.176:0.0:2.0:50:2.5394499538809105
0.3437733747527004:9.352727272727273e-05:0.0:2500:4.328:0.0:4.4:50:0.3368288036206336
2.4205553795805126:0.8459194909090909:0.0:2500:0.29600000000000004:0.0:2.06:50:2.402468374434249
0.20893471475211542:1.4254545454545454e-05:0.0:2500:2.5040000000000004:0.0:4.16:50:0.20464440626474417
1.7916650694403522:0.40793854545454544:0.0:2500:0.5840000000000001:0.0:4.88:50:1.7558626234004708
0.2708454035331246:0.00013389090909090909:0.0:2500:3.656:0.0:3.44:50:0.26536768899675195
2.0854912812518442:0.7825966545454546:0.0:2500:0.776:0.0:2.18:50:2.0437886826310367
0.30468458294967316:0.00014676363636363635:0.0:2500:5.0:0.0:3.08:50:0.298551914863145
0.1877445759923237:0.00015265454545454544:0.0:2500:2.216:0.0:4.76:50:0.18387649032161074
2.627453026367003:0.5611085818181818:0.0:2500:1.64:0.0:2.54:50:2.5749534351921874
2.6285953256397634:0.31169236363636366:0.0:2500:4.04:0.0:2.3:50:2.5761207142264766
2.6246587700738324:0.606748:0.0:2500:0.5840000000000001:0.0:3.5:50:2.5721827814285696
0.163172944630291:0.0004229818181818182:0.0:2500:1.928:0.0:4.58:50:0.1597721144113599
1.8186949994035961:0.20908123636363637:0.0:2500:3.9440000000000004:0.0:2.7199999999999998:50:1.7825417411951863
0.22672681298774636:0.0003216:0.0:2500:2.6:0.0:5.0:50:0.22213076942528884
0.16546961236881527:3.0327272727272728e-05:0.0:2500:1.928:0.0:4.46:50:0.16203602454386187
2.8331484927225583:0.6280844363636363:0.0:2500:0.5840000000000001:0.0:3.38:50:2.776498834312
0.3017151437345296:5.1636363636363634e-05:0.0:2500:3.7520000000000002:0.0:4.279999999999999:50:0.29560671652267007
0.23647015442465058:2.6545454545454547e-05:0.0:2500:2.8880000000000003:0.0:4.64:50:0.231677103116774
1.503242147455342:0.8288274909090909:0.0:2500:0.5840000000000001:0.0:2.12:50:1.4732031500806413
0.21422984548403248:0.0006535272727272727:0.0:2500:2.8880000000000003:0.0:3.74:50:0.20986354854344647
2.4708954363820674:0.6153370181818182:0.0:2500:2.3120000000000003:0.0:2.0:50:2.4214926505875938
0.2288278462835816:0.0003675636363636364:0.0:2500:2.9840000000000004:0.0:3.92:50:0.22418066733551953
0.18888972123257108:0.0003821090909090909:0.0:2500:2.4080000000000004:0.0:3.86:50:0.18503041417639174
1.836321229960596:0.2187688:0.0:2500:4.424:0.0:2.6:50:1.7998143491120295
