r_err:mag:sus:N:T:h:gamma:n:no_h_err
2.2216051419123826:0.27929363636363636:0.0:1000:0.2:0.0:4.699999999999999:50:2.151325692156253
2.091560631069691:0.3561087272727273:0.0:1000:0.2:0.0:4.76:50:2.025392477809972
2.1783542140345276:0.06324272727272727:0.0:1000:0.2:0.0:4.82:50:2.1094460750384236
2.194066656733615:0.013280909090909091:0.0:1000:0.2:0.0:4.88:50:2.124677806660264
9.79013626597419:0.20499436363636364:0.0:1000:0.2:0.0:4.9399999999999995:50:9.720542056134521
2.1312641138775645:0.14746527272727272:0.0:1000:0.2:0.0:5.0:50:2.0638440916359144
0.8564404471510423:0.8534285454545455:0.0:1000:0.29600000000000004:0.0:2.0:50:0.829348562855933
0.8485543840298553:0.8667603636363637:0.0:1000:0.29600000000000004:0.0:2.06:50:0.8217019912353382
1.034460908569859:0.8172821818181818:0.0:1000:0.29600000000000004:0.0:2.12:50:1.001740529866994
1.2088127431211766:0.8324343636363636:0.0:1000:0.29600000000000004:0.0:2.18:50:1.1705812244775733
1.361963969539453:0.7985310909090909:0.0:1000:0.29600000000000004:0.0:2.24:50:1.3189086443769569
1.1811535691930237:0.8173:0.0:1000:0.29600000000000004:0.0:2.3:50:1.1437986492597312
1.6311114009698506:0.787576909090909:0.0:1000:0.29600000000000004:0.0:2.36:50:1.579534448327643
1.3421737008247363:0.8294198181818182:0.0:1000:0.29600000000000004:0.0:2.42:50:1.2997336664310577
1.7306034531240082:0.765902:0.0:1000:0.29600000000000004:0.0:2.48:50:1.6758796292742948
1.6518574771100114:0.7697167272727272:0.0:1000:0.29600000000000004:0.0:2.54:50:1.5996306486132428
1.6933048997289877:0.7392756363636364:0.0:1000:0.29600000000000004:0.0:2.6:50:1.6397746707425769
1.6037700204943983:0.7970672727272727:0.0:1000:0.29600000000000004:0.0:2.66:50:1.5530588405574495
1.8134386406916212:0.7477458181818182:0.0:1000:0.29600000000000004:0.0:2.7199999999999998:50:1.7561018228788607
1.929740871283194:0.7426145454545454:0.0:1000:0.29600000000000004:0.0:2.7800000000000002:50:1.868733587911672
1.9436051351412118:0.7420012727272727:0.0:1000:0.29600000000000004:0.0:2.84:50:1.882158397510097
2.040642268943227:0.734106:0.0:1000:0.29600000000000004:0.0:2.9:50:1.9761272064972708
2.157417039383991:0.7015150909090909:0.0:1000:0.29600000000000004:0.0:2.96:50:2.0892226653328994
2.002486379807176:0.7230685454545455:0.0:1000:0.29600000000000004:0.0:3.02:50:1.9391769687873166
2.192351291407316:0.6481181818181818:0.0:1000:0.29600000000000004:0.0:3.08:50:2.1230711657989185
2.1460404766674226:0.7169818181818182:0.0:1000:0.29600000000000004:0.0:3.1399999999999997:50:2.0782047732982405
2.187847790580568:0.6845470909090909:0.0:1000:0.29600000000000004:0.0:3.2:50:2.1186978455845913
2.305414131232849:0.6663356363636364:0.0:1000:0.29600000000000004:0.0:3.26:50:2.232550504814283
2.226252807056157:0.669438:0.0:1000:0.29600000000000004:0.0:3.32:50:2.1558938181624723
2.350566405670221:0.6253956363636364:0.0:1000:0.29600000000000004:0.0:3.38:50:2.276692202220692
2.2569913689069354:0.6152207272727273:0.0:1000:0.29600000000000004:0.0:3.44:50:2.185687278701805
2.3853163181452244:0.6236949090909091:0.0:1000:0.29600000000000004:0.0:3.5:50:2.309987407883827
2.207206380893625:0.49234381818181816:0.0:1000:0.29600000000000004:0.0:3.56:50:2.137509176448942
2.247204305277016:0.616060909090909:0.0:1000:0.29600000000000004:0.0:3.62:50:2.1763422528099268
2.2435836722830063:0.6145018181818181:0.0:1000:0.29600000000000004:0.0:3.6799999999999997:50:2.172700923194337
2.325362815143473:0.6134918181818182:0.0:1000:0.29600000000000004:0.0:3.74:50:2.251911348545199
71.41313541172198:0.5520812727272727:0.0:1000:0.29600000000000004:0.0:3.8:50:71.23017832176794
55.63626549734677:0.523646:0.0:1000:0.29600000000000004:0.0:3.86:50:55.49560484360866
10.701080659055371:0.5765947272727273:0.0:1000:0.29600000000000004:0.0:3.92:50:10.616158381483874
92.93351139177652:0.5439574545454545:0.0:1000:0.29600000000000004:0.0:3.98:50:92.70992120791395
2.475792019835538:0.47315436363636365:0.0:1000:0.29600000000000004:0.0:4.04:50:2.397708503402586
78.43194948239332:0.540973090909091:0.0:1000:0.29600000000000004:0.0:4.1:50:78.24412928313261
4.996737511130281:0.5874534545454545:0.0:1000:0.29600000000000004:0.0:4.16:50:4.91969000299738
28.422140628190814:0.44727181818181816:0.0:1000:0.29600000000000004:0.0:4.22:50:28.33370157917256
45.12084203378204:0.24386145454545455:0.0:1000:0.29600000000000004:0.0:4.279999999999999:50:45.00822269277935
47.63351368714468:0.026637818181818183:0.0:1000:0.29600000000000004:0.0:4.34:50:47.518264517368394
85.20507098751142:0.43124090909090906:0.0:1000:0.29600000000000004:0.0:4.4:50:84.99152940673505
72.84520343481307:0.41207472727272726:0.0:1000:0.29600000000000004:0.0:4.46:50:72.64778035879758
65.26653982143861:0.3380270909090909:0.0:1000:0.29600000000000004:0.0:4.52:50:65.11250795138463
29.543429824193794:0.050297636363636364:0.0:1000:0.29600000000000004:0.0:4.58:50:29.433259528319653
71.542258968997:0.5301081818181819:0.0:1000:0.29600000000000004:0.0:4.64:50:71.38724313989177
84.09642267201163:0.5344132727272727:0.0:1000:0.29600000000000004:0.0:4.699999999999999:50:83.89179534940627
48.058364668987956:0.09112090909090909:0.0:1000:0.29600000000000004:0.0:4.76:50:47.9238517969134
84.08849097224912:0.4178889090909091:0.0:1000:0.29600000000000004:0.0:4.82:50:83.90737493126919
100.3942775916393:0.42898709090909093:0.0:1000:0.29600000000000004:0.0:4.88:50:100.17509568263746
33.710438839301816:0.031072:0.0:1000:0.29600000000000004:0.0:4.9399999999999995:50:33.596922629685466
40.32069824538591:0.27631472727272727:0.0:1000:0.29600000000000004:0.0:5.0:50:40.18521628084654
1.5172824188707192:0.9700225454545455:0.0:1000:0.392:0.0:2.0:50:1.469549206694335
1.2976443617339903:0.8560107272727273:0.0:1000:0.392:0.0:2.06:50:1.2565783295689743
1.3624873294848059:0.8269132727272728:0.0:1000:0.392:0.0:2.12:50:1.319371575520162
1.2888573225263884:0.8065261818181818:0.0:1000:0.392:0.0:2.18:50:1.2480738891766645
1.6641433640707652:0.8168972727272727:0.0:1000:0.392:0.0:2.24:50:1.6115032991680809
1.537291110851313:0.795456:0.0:1000:0.392:0.0:2.3:50:1.4886538988081344
1.6923557998133771:0.798166909090909:0.0:1000:0.392:0.0:2.36:50:1.63884157117043
1.7792959415568743:0.8797845454545454:0.0:1000:0.392:0.0:2.42:50:1.7230141645913408
14.345940579941738:0.7710403636363636:0.0:1000:0.392:0.0:2.48:50:14.27879412089139
18.430214668099477:0.7622576363636364:0.0:1000:0.392:0.0:2.54:50:18.361617221811123
23.69530373772122:0.7733643636363636:0.0:1000:0.392:0.0:2.6:50:23.61673355305741
26.447243418934185:0.7588743636363636:0.0:1000:0.392:0.0:2.66:50:26.367465208307717
33.759614337662256:0.7335776363636364:0.0:1000:0.392:0.0:2.7199999999999998:50:33.668421968833265
35.85581651307487:0.7528354545454545:0.0:1000:0.392:0.0:2.7800000000000002:50:35.7675893712662
25.116768797036855:0.7058010909090909:0.0:1000:0.392:0.0:2.84:50:25.03360424721082
13.555189660348681:0.7043241818181818:0.0:1000:0.392:0.0:2.9:50:13.477853768621348
20.154144668715173:0.7306592727272727:0.0:1000:0.392:0.0:2.96:50:20.068915087357414
29.169585032392177:0.72043:0.0:1000:0.392:0.0:3.02:50:29.077057119480607
8.969865855711666:0.6424136363636364:0.0:1000:0.392:0.0:3.08:50:8.89017537375207
11.87115676094348:0.6823156363636363:0.0:1000:0.392:0.0:3.1399999999999997:50:11.785816494478752
8.985109535819658:0.6875605454545455:0.0:1000:0.392:0.0:3.2:50:8.906969821582633
11.48531608069083:0.690064:0.0:1000:0.392:0.0:3.26:50:11.40474635918336
7.800731411170824:0.6429787272727273:0.0:1000:0.392:0.0:3.32:50:7.722167351655036
7.878556596983857:0.6402581818181818:0.0:1000:0.392:0.0:3.38:50:7.797923732550821
8.776520698551288:0.6517643636363636:0.0:1000:0.392:0.0:3.44:50:8.695398821030535
6.479785254243087:0.6129218181818182:0.0:1000:0.392:0.0:3.5:50:6.399213558602668
6.878055108778862:0.6111156363636364:0.0:1000:0.392:0.0:3.56:50:6.7973275833483076
7.044809053245111:0.6246605454545454:0.0:1000:0.392:0.0:3.62:50:6.9646209205909955
5.294043213553967:0.46012563636363635:0.0:1000:0.392:0.0:3.6799999999999997:50:5.215742523195433
5.674392041696372:0.5788536363636364:0.0:1000:0.392:0.0:3.74:50:5.592817428879039
7.077220144839265:0.6512252727272727:0.0:1000:0.392:0.0:3.8:50:6.9958232145669825
6.273275995321707:0.6267723636363637:0.0:1000:0.392:0.0:3.86:50:6.19311222398531
6.692336629034546:0.561554:0.0:1000:0.392:0.0:3.92:50:6.607454313307696
4.6589594152972875:0.5180609090909091:0.0:1000:0.392:0.0:3.98:50:4.5804100946378625
5.919635191435582:0.5918225454545455:0.0:1000:0.392:0.0:4.04:50:5.839563546828143
5.47500798024595:0.5760263636363636:0.0:1000:0.392:0.0:4.1:50:5.395314239353332
3.7654995193507084:0.4289378181818182:0.0:1000:0.392:0.0:4.16:50:3.697004157377901
4.105171357844027:0.198116:0.0:1000:0.392:0.0:4.22:50:4.035965961286558
4.3415528045797425:0.4962849090909091:0.0:1000:0.392:0.0:4.279999999999999:50:4.2702679938460975
4.981592047679111:0.49966018181818184:0.0:1000:0.392:0.0:4.34:50:4.899233973358611
4.677711120204413:0.331392:0.0:1000:0.392:0.0:4.4:50:4.6046029669224575
4.83424675345697:0.5456898181818182:0.0:1000:0.392:0.0:4.46:50:4.759990302125817
4.681473855181348:0.5196121818181818:0.0:1000:0.392:0.0:4.52:50:4.60577537335399
4.705928538462865:0.5579098181818182:0.0:1000:0.392:0.0:4.58:50:4.626715887441741
4.4307756796013305:0.471448:0.0:1000:0.392:0.0:4.64:50:4.355425310298099
4.42903535546472:0.46709945454545454:0.0:1000:0.392:0.0:4.699999999999999:50:4.355171573296668
4.085638407123216:0.4439601818181818:0.0:1000:0.392:0.0:4.76:50:4.016471596536901
4.153887552689404:0.41223345454545457:0.0:1000:0.392:0.0:4.82:50:4.07844917878632
3.326540136254381:0.23963636363636365:0.0:1000:0.392:0.0:4.88:50:3.2631010720712843
3.552687796650433:0.3826049090909091:0.0:1000:0.392:0.0:4.9399999999999995:50:3.485358257849167
3.416903509734727:0.3875718181818182:0.0:1000:0.392:0.0:5.0:50:3.3522915105478868
1.2172538392691257:0.8455547272727273:0.0:1000:0.48800000000000004:0.0:2.0:50:1.1787336985320531
1.483397538764611:0.8342330909090909:0.0:1000:0.48800000000000004:0.0:2.06:50:1.4364621913685525
1.5632115818740977:0.8102647272727272:0.0:1000:0.48800000000000004:0.0:2.12:50:1.5137511967500583
2.184293009113688:0.8204385454545454:0.0:1000:0.48800000000000004:0.0:2.18:50:2.1302461436734754
2.9456291747974324:0.8091701818181818:0.0:1000:0.48800000000000004:0.0:2.24:50:2.8861557326506584
1.9721115709416226:0.8210443636363637:0.0:1000:0.48800000000000004:0.0:2.3:50:1.9104179081707169
35.73473521244647:0.7571672727272727:0.0:1000:0.48800000000000004:0.0:2.36:50:35.63497573537053
37.890683393927794:0.7757370909090909:0.0:1000:0.48800000000000004:0.0:2.42:50:37.794197054134514
21.436664732895263:0.7910743636363636:0.0:1000:0.48800000000000004:0.0:2.48:50:21.35479739310359
13.814529436962605:0.768902:0.0:1000:0.48800000000000004:0.0:2.54:50:13.73552179973357
27.972328681423182:0.8105729090909091:0.0:1000:0.48800000000000004:0.0:2.6:50:27.882354051868976
11.904736322572273:0.7545150909090909:0.0:1000:0.48800000000000004:0.0:2.66:50:11.824189080963233
6.932428803023507:0.7239638181818182:0.0:1000:0.48800000000000004:0.0:2.7199999999999998:50:6.849480637478936
5.286052868884536:0.7329056363636364:0.0:1000:0.48800000000000004:0.0:2.7800000000000002:50:5.2037567093871
6.248451574901381:0.7486225454545454:0.0:1000:0.48800000000000004:0.0:2.84:50:6.168863434404916
6.305259054183929:0.7146783636363636:0.0:1000:0.48800000000000004:0.0:2.9:50:6.222323656679274
6.009833058804319:0.6744858181818182:0.0:1000:0.48800000000000004:0.0:2.96:50:5.92033514378181
5.008897236803882:0.7283449090909091:0.0:1000:0.48800000000000004:0.0:3.02:50:4.922803011759086
5.454170093776294:0.7138432727272728:0.0:1000:0.48800000000000004:0.0:3.08:50:5.368585392539369
4.1461899350416695:0.6665576363636364:0.0:1000:0.48800000000000004:0.0:3.1399999999999997:50:4.059761956547683
4.010440602844435:0.6567114545454545:0.0:1000:0.48800000000000004:0.0:3.2:50:3.9220440342846326
4.674466399822688:0.6841518181818181:0.0:1000:0.48800000000000004:0.0:3.26:50:4.587692586769186
3.7646173277513197:0.6479318181818182:0.0:1000:0.48800000000000004:0.0:3.32:50:3.679477533346911
3.974695922493379:0.6496536363636364:0.0:1000:0.48800000000000004:0.0:3.38:50:3.889115201687206
4.104598145835772:0.6222394545454546:0.0:1000:0.48800000000000004:0.0:3.44:50:4.015895521088171
3.8609560325152947:0.6474387272727272:0.0:1000:0.48800000000000004:0.0:3.5:50:3.777797578307367
3.683079179977869:0.6535438181818182:0.0:1000:0.48800000000000004:0.0:3.56:50:3.5987238235234176
3.7949550424955296:0.5896443636363636:0.0:1000:0.48800000000000004:0.0:3.62:50:3.7066523158128164
3.488367820252664:0.5521376363636363:0.0:1000:0.48800000000000004:0.0:3.6799999999999997:50:3.4030920699261977
3.4541764420436727:0.5693210909090909:0.0:1000:0.48800000000000004:0.0:3.74:50:3.3694887847256876
3.385262469935191:0.5730029090909091:0.0:1000:0.48800000000000004:0.0:3.8:50:3.302137664338425
3.3766978981339695:0.5636812727272728:0.0:1000:0.48800000000000004:0.0:3.86:50:3.2927497873891816
3.0845121806805316:0.5830867272727273:0.0:1000:0.48800000000000004:0.0:3.92:50:3.0087514264545314
3.40125745999994:0.5570816363636364:0.0:1000:0.48800000000000004:0.0:3.98:50:3.3179897360003245
2.971335430459814:0.5971718181818182:0.0:1000:0.48800000000000004:0.0:4.04:50:2.896274295488632
3.4707623428322103:0.5286874545454545:0.0:1000:0.48800000000000004:0.0:4.1:50:3.3850667282450035
2.8332830448681197:0.5028509090909091:0.0:1000:0.48800000000000004:0.0:4.16:50:2.763683883849326
2.6253237827966855:0.42327363636363635:0.0:1000:0.48800000000000004:0.0:4.22:50:2.556988555580979
3.1236927431113237:0.5460203636363636:0.0:1000:0.48800000000000004:0.0:4.279999999999999:50:3.0480791062562713
2.662066714783483:0.5138832727272727:0.0:1000:0.48800000000000004:0.0:4.34:50:2.5981208382547303
3.142387637770956:0.5514156363636363:0.0:1000:0.48800000000000004:0.0:4.4:50:3.0657933342961226
3.1426831627213083:0.5702005454545455:0.0:1000:0.48800000000000004:0.0:4.46:50:3.068301631546194
2.875140022384699:0.5507387272727273:0.0:1000:0.48800000000000004:0.0:4.52:50:2.8044990971844
3.1041771904205366:0.5145803636363636:0.0:1000:0.48800000000000004:0.0:4.58:50:3.0248872023742477
3.113261166800046:0.5512914545454546:0.0:1000:0.48800000000000004:0.0:4.64:50:3.0351553201560626
2.2890365951780676:0.4085010909090909:0.0:1000:0.48800000000000004:0.0:4.699999999999999:50:2.2336135369350534
2.7406232402048345:0.47748127272727275:0.0:1000:0.48800000000000004:0.0:4.76:50:2.6704225937284987
2.674098872530618:0.44920054545454546:0.0:1000:0.48800000000000004:0.0:4.82:50:2.6063777008226747
2.4780210499464177:0.4807098181818182:0.0:1000:0.48800000000000004:0.0:4.88:50:2.416581105870684
2.4801449362943875:0.4127727272727273:0.0:1000:0.48800000000000004:0.0:4.9399999999999995:50:2.4178056063417444
2.512075427490953:0.432564:0.0:1000:0.48800000000000004:0.0:5.0:50:2.4475394977085325
1.503694992916127:0.842452:0.0:1000:0.5840000000000001:0.0:2.0:50:1.4561450078378324
3.039441328321451:0.8360374545454545:0.0:1000:0.5840000000000001:0.0:2.06:50:2.990088382575534
29.98912440544307:0.8115683636363636:0.0:1000:0.5840000000000001:0.0:2.12:50:29.906174226523675
19.76216644181845:0.7891118181818182:0.0:1000:0.5840000000000001:0.0:2.18:50:19.697019259262238
9.58583367495786:0.7959147272727273:0.0:1000:0.5840000000000001:0.0:2.24:50:9.520480067969478
40.2594176673481:0.7939532727272727:0.0:1000:0.5840000000000001:0.0:2.3:50:40.160583266817575
5.761327299923281:0.747507090909091:0.0:1000:0.5840000000000001:0.0:2.36:50:5.685281577010979
7.362076369224589:0.7730225454545454:0.0:1000:0.5840000000000001:0.0:2.42:50:7.28528803867959
7.706896074059943:0.7561132727272727:0.0:1000:0.5840000000000001:0.0:2.48:50:7.6289300516897685
5.046525426651019:0.7489349090909091:0.0:1000:0.5840000000000001:0.0:2.54:50:4.966217592203972
4.721990229125776:0.7399583636363637:0.0:1000:0.5840000000000001:0.0:2.6:50:4.641458398528003
5.537284033416075:0.7458429090909091:0.0:1000:0.5840000000000001:0.0:2.66:50:5.455317176094012
6.137521499012053:0.7401101818181818:0.0:1000:0.5840000000000001:0.0:2.7199999999999998:50:6.053498618401739
3.807582483520612:0.7053643636363637:0.0:1000:0.5840000000000001:0.0:2.7800000000000002:50:3.7267074084794527
4.9040630361853195:0.6971938181818181:0.0:1000:0.5840000000000001:0.0:2.84:50:4.8088112926195725
3.507305223007385:0.6857927272727272:0.0:1000:0.5840000000000001:0.0:2.9:50:3.4204882847070337
4.003520487178892:0.7089634545454545:0.0:1000:0.5840000000000001:0.0:2.96:50:3.9177063776672374
3.6496732586146434:0.683841090909091:0.0:1000:0.5840000000000001:0.0:3.02:50:3.5621577078520605
3.2281438635821673:0.7339990909090909:0.0:1000:0.5840000000000001:0.0:3.08:50:3.1487846896809004
3.185535026670289:0.6431392727272728:0.0:1000:0.5840000000000001:0.0:3.1399999999999997:50:3.1002441784344037
3.1798493167875312:0.6623596363636364:0.0:1000:0.5840000000000001:0.0:3.2:50:3.0950455145253857
3.3313081684672934:0.6198741818181818:0.0:1000:0.5840000000000001:0.0:3.26:50:3.2434478051466646
2.9774500319206165:0.6264685454545454:0.0:1000:0.5840000000000001:0.0:3.32:50:2.8974064190050632
2.861099371804649:0.6096538181818182:0.0:1000:0.5840000000000001:0.0:3.38:50:2.7840597657017088
3.2207050501908436:0.6033887272727273:0.0:1000:0.5840000000000001:0.0:3.44:50:3.1323404683472735
2.958138052549752:0.5612612727272728:0.0:1000:0.5840000000000001:0.0:3.5:50:2.8768848973573338
2.8094317453976627:0.5896301818181818:0.0:1000:0.5840000000000001:0.0:3.56:50:2.733706187889215
2.89129956053224:0.5682814545454545:0.0:1000:0.5840000000000001:0.0:3.62:50:2.8120527655646685
2.913611432418248:0.627994:0.0:1000:0.5840000000000001:0.0:3.6799999999999997:50:2.8335181761434907
2.440440825529079:0.52765:0.0:1000:0.5840000000000001:0.0:3.74:50:2.3756279293319356
2.65482679074429:0.5908152727272727:0.0:1000:0.5840000000000001:0.0:3.8:50:2.5819552423371954
2.8012465228178933:0.5409747272727272:0.0:1000:0.5840000000000001:0.0:3.86:50:2.7246736768164075
2.3660120961893463:0.5113881818181818:0.0:1000:0.5840000000000001:0.0:3.92:50:2.300542853852074
2.459916520672332:0.5511778181818182:0.0:1000:0.5840000000000001:0.0:3.98:50:2.394215917396529
2.2320785454527488:0.5390134545454546:0.0:1000:0.5840000000000001:0.0:4.04:50:2.1703959644761746
2.1776196085971633:0.46610290909090907:0.0:1000:0.5840000000000001:0.0:4.1:50:2.1199825013157625
2.2937313376271793:0.4956658181818182:0.0:1000:0.5840000000000001:0.0:4.16:50:2.2307283772902107
2.028737522428155:0.48721563636363635:0.0:1000:0.5840000000000001:0.0:4.22:50:1.9742529003721734
2.6944921818476404:0.48241345454545453:0.0:1000:0.5840000000000001:0.0:4.279999999999999:50:2.6212096592437923
2.470106894793562:0.5519252727272728:0.0:1000:0.5840000000000001:0.0:4.34:50:2.4010137720826528
2.086687333610104:0.41822872727272725:0.0:1000:0.5840000000000001:0.0:4.4:50:2.0313328473113086
1.60138508455953:0.36415745454545456:0.0:1000:0.5840000000000001:0.0:4.46:50:1.5624471813988927
1.7180372789878455:0.47538345454545455:0.0:1000:0.5840000000000001:0.0:4.52:50:1.6747196550462775
1.729719913935311:0.44852945454545456:0.0:1000:0.5840000000000001:0.0:4.58:50:1.6859556694269482
2.5336152736620465:0.527022:0.0:1000:0.5840000000000001:0.0:4.64:50:2.4626234504933784
2.021518386987706:0.44258563636363635:0.0:1000:0.5840000000000001:0.0:4.699999999999999:50:1.9667289881040264
2.1762390863007983:0.43255327272727273:0.0:1000:0.5840000000000001:0.0:4.76:50:2.118039545460236
1.7586374011655366:0.40769036363636363:0.0:1000:0.5840000000000001:0.0:4.82:50:1.7132725334325463
1.7088574784188661:0.390046:0.0:1000:0.5840000000000001:0.0:4.88:50:1.6660296467406992
1.7831887137893094:0.4355398181818182:0.0:1000:0.5840000000000001:0.0:4.9399999999999995:50:1.7367289231255927
1.536112126183607:0.41478472727272725:0.0:1000:0.5840000000000001:0.0:5.0:50:1.4992405049332382
23.879244660710636:0.8823601818181818:0.0:1000:0.6799999999999999:0.0:2.0:50:23.80866462339168
14.432756268351373:0.8046534545454546:0.0:1000:0.6799999999999999:0.0:2.06:50:14.369933286299101
8.684710476442143:0.7879394545454546:0.0:1000:0.6799999999999999:0.0:2.12:50:8.6217159532338
7.534539896657853:0.7995012727272728:0.0:1000:0.6799999999999999:0.0:2.18:50:7.461433645280711
9.85675656263307:0.7804869090909091:0.0:1000:0.6799999999999999:0.0:2.24:50:9.781129807025465
4.875307087471736:0.7733870909090909:0.0:1000:0.6799999999999999:0.0:2.3:50:4.8065691583759556
3.5222258507167954:0.7372803636363636:0.0:1000:0.6799999999999999:0.0:2.36:50:3.4415501169911997
4.178039938357771:0.7643363636363636:0.0:1000:0.6799999999999999:0.0:2.42:50:4.095598754055154
4.011884451577819:0.7292163636363637:0.0:1000:0.6799999999999999:0.0:2.48:50:3.924458364157579
3.392562936495369:0.7295498181818182:0.0:1000:0.6799999999999999:0.0:2.54:50:3.310591791992606
3.587389252210579:0.7414223636363636:0.0:1000:0.6799999999999999:0.0:2.6:50:3.5103875799676505
3.7601744204353027:0.740146:0.0:1000:0.6799999999999999:0.0:2.66:50:3.6724415242851656
3.166300588629592:0.7372452727272727:0.0:1000:0.6799999999999999:0.0:2.7199999999999998:50:3.090189483246189
3.093812600763768:0.7128125454545454:0.0:1000:0.6799999999999999:0.0:2.7800000000000002:50:3.012459214185248
3.3734719407125313:0.7013963636363636:0.0:1000:0.6799999999999999:0.0:2.84:50:3.2856909555819844
2.9519424556171474:0.6941301818181819:0.0:1000:0.6799999999999999:0.0:2.9:50:2.872561556537608
3.0628805345052754:0.691656909090909:0.0:1000:0.6799999999999999:0.0:2.96:50:2.980234812249902
3.1223178338496624:0.6679774545454545:0.0:1000:0.6799999999999999:0.0:3.02:50:3.0361196313417884
3.09539702920369:0.6778652727272727:0.0:1000:0.6799999999999999:0.0:3.08:50:3.0094551042856112
3.2122054580575576:0.6673898181818182:0.0:1000:0.6799999999999999:0.0:3.1399999999999997:50:3.1232050800832822
2.9609282891772586:0.617770909090909:0.0:1000:0.6799999999999999:0.0:3.2:50:2.8759255313123093
2.8476828598806585:0.611128:0.0:1000:0.6799999999999999:0.0:3.26:50:2.7654940308148395
