r_err:mag:sus:N:T:h:gamma:n:no_h_err:model
0.38817378041080686:1.0:0.0:50:1.0:0.0::100:0.33045077786496624:CM
0.07318453733213072:0.15601818181818183:0.00013672266007997655:50:100.98:0.0::100:0.06313286227551147:CM
0.6784989941168688:0.11619636363636363:7.815207457174754e-06:50:1000.8000000000001:0.0::100:0.5752382685152064:CM
0.7231009721998388:0.11464363636363635:7.432226580567994e-06:50:1050.79:0.0::100:0.6313422575677315:CM
0.7773573477067645:0.11550545454545454:6.895621920384328e-06:50:1100.78:0.0::100:0.6823785330202419:CM
0.8172420008566409:0.1145490909090909:6.770199201871086e-06:50:1150.77:0.0::100:0.7126435436962192:CM
0.8575359586996257:0.11470545454545454:6.37696471573513e-06:50:1200.76:0.0::100:0.7318198931287333:CM
0.9081224917302834:0.11292:6.107100074500754e-06:50:1250.75:0.0::100:0.7814679130553597:CM
0.9159797776241434:0.11352:5.8295561547482766e-06:50:1300.74:0.0::100:0.7892059818253814:CM
0.971176449628581:0.11429454545454545:5.692835838447445e-06:50:1350.73:0.0::100:0.8299983049100309:CM
0.9879088283111622:0.11456727272727275:5.409486823541518e-06:50:1400.72:0.0::100:0.8318887167196611:CM
1.0354832288946108:0.11496000000000002:5.296302086564512e-06:50:1450.71:0.0::100:0.8747630666328436:CM
0.10667499757493078:0.13660363636363637:7.13993218728257e-05:50:150.97:0.0::100:0.09281021141973454:CM
1.0943441175908661:0.11377454545454545:5.150716385246113e-06:50:1500.7:0.0::100:0.9183426595464868:CM
1.0391812399974807:0.1142290909090909:4.964644049417831e-06:50:1550.69:0.0::100:0.9130633580318591:CM
1.168716442935926:0.11355636363636362:4.708412280152835e-06:50:1600.68:0.0::100:0.9674273475075573:CM
1.1645736599515528:0.11401818181818184:4.711078551774643e-06:50:1650.67:0.0::100:1.010616881811594:CM
1.2359865496476559:0.1158290909090909:4.5353428931286085e-06:50:1700.66:0.0::100:1.0654224626082334:CM
1.1846197637761542:0.11325090909090911:4.353445213383553e-06:50:1750.65:0.0::100:1.0176587831505317:CM
1.243958938372138:0.11488727272727273:4.329796891316513e-06:50:1800.64:0.0::100:1.0678833303810815:CM
1.2809206115099492:0.11420727272727274:4.039454250625307e-06:50:1850.63:0.0::100:1.062204541912466:CM
1.3605509463837206:0.1146218181818182:4.041715897665755e-06:50:1900.6200000000001:0.0::100:1.1616797454917205:CM
1.377156767545394:0.11216727272727274:3.845376677886863e-06:50:1950.6100000000001:0.0::100:1.183276766827522:CM
0.13715711880208292:0.12992:4.914118123914303e-05:50:200.96:0.0::100:0.11918268398379864:CM
1.3682881731290928:0.11592000000000001:3.92620802850054e-06:50:2000.6000000000001:0.0::100:1.1682941945592227:CM
1.4182965638558307:0.11309454545454545:3.6223482320488366e-06:50:2050.59:0.0::100:1.221170017971573:CM
1.4577320227984987:0.1138509090909091:3.6980295265164467e-06:50:2100.58:0.0::100:1.2381061776714495:CM
