r_err:mag:sus:N:T:h:gamma:n:no_h_err:model
0.09550317028220144:1.0:0.0:200:1.0:0.0::100:0.08839656946625624:CM
955.1302963953158:0.9545045454545454:5.394119296435919e-06:200:100.94999999999999:0.0::100:10.123224349802513:CM
0.2298032258210531:0.06301:2.2506418518013723e-06:200:1000.4999999999999:0.0::100:0.213752383839193:CM
0.23003348800023363:0.06270818181818183:2.1764966084596054e-06:200:1020.4899999999999:0.0::100:0.2157070812054376:CM
0.2336037931640051:0.06220636363636364:2.1418568662842196e-06:200:1040.48:0.0::100:0.214371008131308:CM
0.24078935257584916:0.062229090909090914:2.114203452749432e-06:200:1060.47:0.0::100:0.22470554028321416:CM
0.2434725283783213:0.062486363636363645:2.0893708533693105e-06:200:1080.4599999999998:0.0::100:0.22586761708753075:CM
0.2479781373379531:0.06313636363636364:2.0433124841114966e-06:200:1100.4499999999998:0.0::100:0.23067406649272154:CM
0.2548659144876664:0.06180363636363638:1.962525749181771e-06:200:1120.4399999999998:0.0::100:0.23521020444638308:CM
0.2581287220389536:0.061869090909090915:1.9259857717869648e-06:200:1140.4299999999998:0.0::100:0.24292278579344284:CM
0.2629510302932693:0.06175454545454547:1.9262098889530024e-06:200:1160.4199999999998:0.0::100:0.24511153960861898:CM
0.2659964882112849:0.061619090909090915:1.8823863196153796e-06:200:1180.4099999999999:0.0::100:0.24864255774569138:CM
1686.4618221055987:0.9016618181818181:1.0960522846517705e-05:200:120.94:0.0::100:155.0101953618332:CM
0.27056717712026457:0.0619209090909091:1.8128435363143415e-06:200:1200.3999999999999:0.0::100:0.2511640031895032:CM
0.2792161432087848:0.06039363636363638:1.7557424306645235e-06:200:1220.3899999999999:0.0::100:0.25702924223408324:CM
0.278947274782596:0.06157363636363637:1.7541149673007433e-06:200:1240.3799999999999:0.0::100:0.25945057400131977:CM
0.2870811917830799:0.061070000000000006:1.6660552132238224e-06:200:1260.37:0.0::100:0.266750534423617:CM
0.29410601523574004:0.061018181818181826:1.6411290832717766e-06:200:1280.36:0.0::100:0.27382238353733757:CM
0.2902967215504414:0.060952727272727276:1.6365954213852788e-06:200:1300.35:0.0::100:0.27175237959307724:CM
0.29967727989961995:0.061635454545454556:1.6506545953540395e-06:200:1320.34:0.0::100:0.27925491852454276:CM
0.3019065939324576:0.06113363636363637:1.5823758161691157e-06:200:1340.33:0.0::100:0.2819085210692654:CM
0.3111823989932836:0.06093363636363637:1.5470632280737056e-06:200:1360.32:0.0::100:0.29065212892738845:CM
0.30709977922467485:0.06128545454545455:1.5585183876828243e-06:200:1380.31:0.0::100:0.28385643048112924:CM
186.03038509343617:0.8168709090909091:2.2735914471342378e-05:200:140.92999999999998:0.0::100:22.887902762073793:CM
0.31901481761405065:0.06140636363636364:1.529915248975574e-06:200:1400.3:0.0::100:0.29428855538679416:CM
0.3195596662147543:0.0608209090909091:1.5038853903017943e-06:200:1420.29:0.0::100:0.2967481125370433:CM
0.324226877378974:0.06070181818181818:1.4677816411730776e-06:200:1440.28:0.0::100:0.29961423880467963:CM
0.3268773904432106:0.06016636363636364:1.3748264209262331e-06:200:1460.27:0.0::100:0.3030098828272016:CM
0.33415087237753943:0.06007636363636365:1.4328647335016978e-06:200:1480.26:0.0::100:0.30724940521354177:CM
0.34136407759359555:0.06041181818181819:1.3693132637673334e-06:200:1500.2499999999998:0.0::100:0.3192614871100435:CM
0.34413511241943356:0.06003090909090911:1.3820419198708515e-06:200:1520.2399999999998:0.0::100:0.3197909251820703:CM
0.3513994900869184:0.060300000000000006:1.3587114793363212e-06:200:1540.2299999999998:0.0::100:0.32666938868795936:CM
0.35236673711994165:0.060554545454545465:1.340825901750877e-06:200:1560.2199999999998:0.0::100:0.32810243858208255:CM
0.35813283294737813:0.06025727272727273:1.331144820117799e-06:200:1580.2099999999998:0.0::100:0.3335421072269019:CM
0.08328329440661639:0.6840281818181818:5.576266652183828e-05:200:160.92:0.0::100:0.0791750852419041:CM
0.3613970719032404:0.06007545454545455:1.3089975896607968e-06:200:1600.1999999999998:0.0::100:0.3347706590837074:CM
0.36635184018212064:0.060544545454545455:1.277461743977686e-06:200:1620.1899999999998:0.0::100:0.3427611399749621:CM
0.36812045921545944:0.05996454545454546:1.2220879400557631e-06:200:1640.1799999999998:0.0::100:0.34190155757256996:CM
0.36918457137430727:0.059700909090909096:1.2286866564546287e-06:200:1660.1699999999998:0.0::100:0.3441357564815934:CM
0.3830996801585816:0.06032272727272728:1.262269086828409e-06:200:1680.1599999999999:0.0::100:0.3566123326717836:CM
0.3852118079886234:0.06006000000000001:1.223804338119899e-06:200:1700.1499999999999:0.0::100:0.35954807903615893:CM
0.3919916428072218:0.06022636363636364:1.2098770160645199e-06:200:1720.1399999999999:0.0::100:0.3651882766949283:CM
0.38900924762231853:0.05977181818181818:1.160902151178693e-06:200:1740.1299999999999:0.0::100:0.3610465546046753:CM
0.39689127261266427:0.06045727272727273:1.18757398349812e-06:200:1760.12:0.0::100:0.3686467542000832:CM
0.4064320394381923:0.059649090909090915:1.146489184831228e-06:200:1780.11:0.0::100:0.3777465304504914:CM
0.05376769859056384:0.44033272727272726:0.00016341072769392206:200:180.91:0.0::100:0.05031177529149731:CM
0.4088593717239865:0.05951272727272728:1.117058558271097e-06:200:1800.1:0.0::100:0.3818946269745414:CM
0.4057539068526682:0.05984363636363637:1.1242866139259576e-06:200:1820.09:0.0::100:0.3753727292691475:CM
0.4144020140108675:0.05980272727272728:1.0932070106725507e-06:200:1840.08:0.0::100:0.382496261270285:CM
0.43184669301808465:0.05953818181818182:1.106891576594447e-06:200:1860.07:0.0::100:0.4025294669101425:CM
0.4150986931135214:0.0588509090909091:1.068306112614834e-06:200:1880.06:0.0::100:0.3841303175700705:CM
0.4314969982378783:0.059502727272727284:1.0502010673490323e-06:200:1900.05:0.0::100:0.3977249669475673:CM
0.4357437434921237:0.059389090909090905:1.0405699261430677e-06:200:1920.04:0.0::100:0.4078583772385462:CM
0.4416839869142779:0.058708181818181826:1.022943097114073e-06:200:1940.0299999999997:0.0::100:0.41269408803809865:CM
0.43406874981640664:0.05966272727272728:1.0374035477458865e-06:200:1960.0199999999998:0.0::100:0.40756425812824254:CM
0.4556414957475845:0.059315454545454546:1.02510709875787e-06:200:1980.0099999999998:0.0::100:0.42495799511373694:CM
2.104547768540293:1.0:0.0:200:20.99:0.0::100:1.9553802174136032:CM
0.04818268955139428:0.2375090909090909:0.0001142793561205978:200:200.89999999999998:0.0::100:0.04474324334602589:CM
0.4517848403941432:0.05979181818181818:9.996919665289255e-07:200:2000.0:0.0::100:0.4191977676486286:CM
0.05207997379981179:0.1603209090909091:5.969033010709119e-05:200:220.89:0.0::100:0.04813215233079071:CM
0.05584768632222768:0.13022454545454543:3.834830823825039e-05:200:240.88:0.0::100:0.05199484116141831:CM
