r_err:mag:sus:N:T:h:gamma:n
0.8925348663702393:0.00014:0.9999999804000004:100:3.2720000000000002:0.0:2.18:100
3.335087668300779:0.052652727272727275:0.9972276903107432:100:2.4080000000000004:0.0:2.48:100
5.973693196445046:0.6890709090909091:0.5251812822446283:100:1.832:0.0:2.17:100
42.67907552293263:0.6631727272727272:0.560201933801653:100:1.4:0.0:2.34:100
24.354784366392366:0.5096145454545454:0.7402930150611575:100:2.9840000000000004:0.0:2.04:100
0.09552667046211089:0.0023781818181818183:0.9999943442512399:100:4.088:0.0:2.4050000000000002:100
21.692802873192537:0.6701854545454545:0.5508514565157029:100:1.784:0.0:2.04:100
41.408091199013995:0.5416254545454545:0.7066418669884296:100:2.6:0.0:2.245:100
2.986082348221473:0.12938:0.9832608156000003:100:2.744:0.0:2.36:100
3.319632784030518:0.26149636363636364:0.9316196518049586:100:3.2720000000000002:0.0:2.285:100
0.8258999380678939:0.16490909090909092:0.9728049917355361:100:4.088:0.0:2.23:100
1.820300673141718:0.86418:0.25319292759999995:100:0.48800000000000004:0.0:2.16:100
95.96950215836243:0.6327290909090909:0.599653897517355:100:1.112:0.0:2.41:100
16.229165628176236:0.4640090909090909:0.784695563553719:100:3.8960000000000004:0.0:2.12:100
0.09321872365729321:0.00029454545454545456:0.999999913242976:100:3.9920000000000004:0.0:2.5:100
1.078726183008585:0.0024927272727272728:0.9999937863107441:100:4.5680000000000005:0.0:2.445:100
3.223607968637358:0.014376363636363637:0.999793320168595:100:4.184:0.0:2.165:100
3.623594115370183:0.560289090909091:0.686076134608265:100:2.12:0.0:2.235:100
3.1476386343956166:0.5163309090909091:0.7334023923173552:100:2.5040000000000004:0.0:2.215:100
9.088395843914617:0.7449381818181818:0.4450671052694216:100:0.776:0.0:2.38:100
7.061378497826105:0.5916690909090909:0.6499276868628093:100:2.216:0.0:2.045:100
0.27352259260349127:0.15117272727272726:0.9771468065289256:100:2.4080000000000004:0.0:2.08:100
3.9796313553558247:0.6480781818181818:0.5799946702512397:100:1.016:0.0:2.2:100
4.236659808164448:0.68192:0.5349851135999998:100:1.448:0.0:2.12:100
17.98216049111339:0.52422:0.7251933916:100:3.224:0.0:2.23:100
1.316734879040659:0.034027272727272725:0.9988421447107435:100:4.088:0.0:2.065:100
3.571063636760995:0.8076963636363637:0.34762658416859515:100:1.016:0.0:2.025:100
0.845802711993178:0.007105454545454546:0.9999495125157022:100:3.8960000000000004:0.0:2.43:100
33.14209944274061:0.6198763636363637:0.6157532938049587:100:2.5040000000000004:0.0:2.05:100
0.9582084674004164:0.016676363636363635:0.9997218988958678:100:4.136:0.0:2.18:100
4.746850611948885:0.7128618181818182:0.4918280281785123:100:1.832:0.0:2.035:100
0.7379347331679748:0.0008909090909090909:0.9999992062809917:100:3.128:0.0:2.415:100
4.102574924257434:0.6132763636363636:0.6238921018049587:100:1.688:0.0:2.285:100
1.6746727634788574:0.71976:0.4819455424:100:0.34400000000000003:0.0:2.4050000000000002:100
0.3379103521719491:0.0002763636363636364:0.9999999236231409:100:4.5680000000000005:0.0:2.255:100
5.585102785594364:0.05422545454545455:0.9970596000793384:100:3.4640000000000004:0.0:2.26:100
16.141699454065243:0.5538636363636363:0.6932350723140496:100:2.024:0.0:2.485:100
0.8430023483910337:0.04328909090909091:0.9981260546082635:100:3.9920000000000004:0.0:2.115:100
31.31054651768753:0.001330909090909091:0.9999982286809921:100:3.8000000000000003:0.0:2.4050000000000002:100
6.95266074743431:0.5635127272727273:0.6824534062016526:100:2.4080000000000004:0.0:2.215:100
0.4236574272846177:0.001090909090909091:0.9999988099173548:100:4.328:0.0:2.44:100
68.48882213004232:0.4505:0.79704975:100:3.4160000000000004:0.0:2.31:100
2.4548023222995683:0.18922545454545456:0.9641937273520663:100:4.424:0.0:2.0:100
1.747271157647239:0.0015018181818181819:0.9999977445421491:100:4.712000000000001:0.0:2.275:100
0.4683209970842403:0.0010927272727272728:0.9999988059471073:100:4.856:0.0:2.4:100
4.671112911359848:0.6941181818181819:0.5181999496694212:100:1.4:0.0:2.015:100
6.649512784671994:0.5541563636363637:0.6929107246413224:100:2.072:0.0:2.275:100
5.2405005795765565:0.5826290909090909:0.6605433424264459:100:1.4:0.0:2.31:100
0.10066131547630475:0.0038436363636363637:0.9999852264595045:100:3.8000000000000003:0.0:2.485:100
6.148575906580972:0.55404:0.6930396784000002:100:2.12:0.0:2.11:100
2.3789472162448138:0.8284090909090909:0.3137383780991738:100:0.29600000000000004:0.0:2.385:100
0.09321605491098052:0.0016090909090909092:0.9999974108264468:100:4.6160000000000005:0.0:2.47:100
352.1191263575166:0.6028854545454545:0.6365291286975209:100:1.4:0.0:2.45:100
4.467880164353098:0.5873490909090909:0.6550210454082641:100:1.688:0.0:2.105:100
0.09209992193713042:0.0025272727272727274:0.9999936128925618:100:4.28:0.0:2.175:100
20.5724793808611:0.007647272727272727:0.9999415192198353:100:2.4080000000000004:0.0:2.465:100
0.6721932066588738:0.04762363636363636:0.9977319892595043:100:4.5680000000000005:0.0:2.085:100
242.28500773911853:0.58424:0.6586636223999998:100:2.168:0.0:2.14:100
3.7274036853135555:0.5996436363636364:0.6404275093685954:100:2.072:0.0:2.065:100
0.09448544927302384:0.0009927272727272727:0.999999014492562:100:4.856:0.0:2.335:100
227.2935329058208:0.7760781818181818:0.39770265570578517:100:0.8720000000000001:0.0:2.395:100
1.2351212154423277:0.8189781818181818:0.32927473770578514:100:0.248:0.0:2.285:100
2.6664298372739608:0.736009090909091:0.45829061809917354:100:0.392:0.0:2.11:100
0.0818117131899653:0.001129090909090909:0.9999987251537187:100:4.232:0.0:2.445:100
370.8977663011341:0.47180727272727274:0.7773978974016534:100:3.128:0.0:2.035:100
21.334094781228387:0.4986054545454545:0.751392600697521:100:2.8880000000000003:0.0:2.135:100
18.256255940605477:0.743349090909091:0.447432129044628:100:0.8240000000000001:0.0:2.36:100
9.380006310238818:0.8462563636363636:0.2838501670049585:100:0.392:0.0:2.075:100
2.8655842881389426:0.04352:0.9981060096000004:100:3.176:0.0:2.1:100
8.102551450210457:0.7916672727272728:0.37326292929256205:100:0.6799999999999999:0.0:2.055:100
9.323011157791898:0.028954545454545455:0.9991616342975206:100:1.784:0.0:2.5:100
14.48779487085469:0.011923636363636364:0.9998578268958677:100:4.5680000000000005:0.0:2.11:100
0.47164245784001974:0.02681090909090909:0.9992811751537186:100:3.8000000000000003:0.0:2.365:100
2.923529684377164:0.8275418181818182:0.3151745391603307:100:0.392:0.0:2.45:100
24.158704179483497:0.47900545454545457:0.7705537745157022:100:2.9360000000000004:0.0:2.24:100
2.2877964330695804:0.9233109090909091:0.14749696515371902:100:0.48800000000000004:0.0:2.075:100
4.919199081487706:0.8041290909090909:0.35337640515371915:100:1.112:0.0:2.215:100
6.325989804662784:0.0057181818181818184:0.9999673023966947:100:3.2720000000000002:0.0:2.47:100
1.344057141799317:0.8694581818181818:0.2440424700694213:100:0.248:0.0:2.48:100
24.765351864169816:0.7746036363636364:0.3999892065322312:100:1.304:0.0:2.265:100
24.802976119653245:0.5416:0.7066694399999996:100:1.448:0.0:2.4050000000000002:100
3.7307144941460346:0.49340727272727275:0.7565492632198348:100:2.9360000000000004:0.0:2.035:100
0.11179422135375375:0.0020745454545454543:0.9999956962611573:100:4.328:0.0:2.345:100
81.6325171029018:0.2358:0.9443983600000001:100:2.7920000000000003:0.0:2.195:100
5.195040462037665:0.8719218181818181:0.2397523429785124:100:0.5840000000000001:0.0:2.055:100
0.08650511635522548:0.0029981818181818182:0.9999910109057853:100:4.904:0.0:2.41:100
1.1155678543373446:0.0031436363636363636:0.9999901175504131:100:3.8480000000000003:0.0:2.19:100
4.583168234711226:0.4711890909090909:0.7779808406082646:100:3.128:0.0:2.01:100
6.0322918145793905:0.5574490909090909:0.6892505110446278:100:2.9360000000000004:0.0:2.26:100
0.16490568466500585:0.0071927272727272725:0.9999482646743799:100:2.9840000000000004:0.0:2.32:100
4.988706041960148:0.6524054545454545:0.5743671228793389:100:1.112:0.0:2.35:100
5.541624204248165:0.5072127272727273:0.7427352492925622:100:1.784:0.0:2.43:100
5.094984592556288:0.69042:0.5233202236000004:100:0.776:0.0:2.47:100
3.8569193016786008:0.006352727272727273:0.9999596428561985:100:3.8480000000000003:0.0:2.4:100
3.973604577075395:0.6269036363636363:0.6069918307140498:100:1.4:0.0:2.215:100
7.743353054141329:0.7928709090909091:0.3713557215173553:100:1.064:0.0:2.315:100
2.493123551032175:0.8530472727272728:0.2723103504925619:100:0.48800000000000004:0.0:2.26:100
7.081599608745781:0.013003636363636363:0.9998309054413226:100:4.952:0.0:2.19:100
1.586090345962848:0.0019509090909090908:0.9999961939537195:100:2.696:0.0:2.43:100
2.7118703319309208:0.02227818181818182:0.9995036826148764:100:3.5120000000000005:0.0:2.03:100
2.3149685110510445:0.0014054545454545455:0.9999980246975214:100:3.08:0.0:2.29:100
37.0020825413162:0.57428:0.6702024816:100:2.648:0.0:2.185:100
10.180488655237749:0.7705254545454545:0.4062905238975207:100:0.728:0.0:2.29:100
3.467942785931999:0.5376236363636364:0.710960825623141:100:2.6:0.0:2.205:100
4.699535142119785:0.5666654545454546:0.6788902626247934:100:1.688:0.0:2.22:100
2.193320731268277:0.028565454545454547:0.9991840148066116:100:2.168:0.0:2.36:100
7.646281758974683:0.4871018181818182:0.7627318187239668:100:2.6:0.0:2.115:100
2.2838156908859126:0.029150909090909092:0.9991502244991733:100:3.3680000000000003:0.0:2.075:100
4.731526196395247:0.5627272727272727:0.6833380165289255:100:1.64:0.0:2.38:100
4.958424776180412:0.5049472727272727:0.7450282517652899:100:2.216:0.0:2.295:100
28.81240733564931:0.47363272727272726:0.7756720396561979:100:4.664000000000001:0.0:2.15:100
5.779079297667554:0.5260090909090909:0.7233144362809916:100:3.4640000000000004:0.0:2.125:100
59.57673727385894:0.5337381818181818:0.7151235532694215:100:2.4560000000000004:0.0:2.46:100
0.1478165301543244:0.002390909090909091:0.9999942835537192:100:2.648:0.0:2.33:100
4.815600215514756:0.8041945454545455:0.35327113306115693:100:1.064:0.0:2.08:100
3.7008505053464242:0.04252181818181818:0.9981918949785119:100:4.808000000000001:0.0:2.075:100
0.07190501002734798:0.0023963636363636366:0.9999942574413222:100:3.3200000000000003:0.0:2.495:100
4.208337745976388:0.5455963636363637:0.7023246079867768:100:2.024:0.0:2.42:100
10.308958914384245:0.21509272727272727:0.95373511867438:100:1.688:0.0:2.23:100
3.237291624544352:0.46958181818181816:0.7794929160330584:100:3.8000000000000003:0.0:2.22:100
3.640040178625774:0.47799454545454545:0.7715212145157028:100:2.4080000000000004:0.0:2.285:100
5.437575227796821:0.6503218181818182:0.577081532796694:100:1.736:0.0:2.35:100
0.5711715130266448:0.008456363636363637:0.9999284899140505:100:3.8960000000000004:0.0:2.49:100
3.128622222244659:0.4602236363636364:0.7881942045322314:100:3.176:0.0:2.14:100
4.230483373236225:0.7320236363636363:0.46414139580495856:100:1.16:0.0:2.18:100
2.207630810630893:0.8428981818181818:0.2895226550876033:100:0.6799999999999999:0.0:2.015:100
5.376426915666053:0.6639854545454545:0.5591233161520661:100:1.736:0.0:2.46:100
19.562400533744867:0.5353127272727273:0.7134402840198348:100:1.976:0.0:2.475:100
1.1268151262414525:0.026523636363636364:0.9992964967140494:100:4.088:0.0:2.415:100
38.153864432371215:0.47785636363636363:0.7716532957322315:100:3.08:0.0:2.315:100
0.08646244618937016:0.0013181818181818182:0.9999982623966944:100:4.5680000000000005:0.0:2.2800000000000002:100
0.10019542869984979:0.0003890909090909091:0.9999998486082643:100:3.608:0.0:2.46:100
0.4278876005496092:0.004898181818181818:0.9999760078148755:100:4.424:0.0:2.04:100
3.5882320013518663:0.50862:0.7413056956000003:100:4.088:0.0:2.015:100
0.9989375491415003:0.01681090909090909:0.9997173933355371:100:3.2720000000000002:0.0:2.475:100
22.547547095072193:0.6164363636363637:0.6200062095867769:100:2.024:0.0:2.38:100
10.611498028688425:0.85934:0.2615347643999999:100:0.8240000000000001:0.0:2.415:100
8.405677072896786:0.15311636363636363:0.9765553791867768:100:3.032:0.0:2.265:100
4.826787523288097:0.56414:0.6817460604:100:2.9840000000000004:0.0:2.07:100
53.092164037343544:0.6125290909090909:0.6248081127900822:100:2.5040000000000004:0.0:2.13:100
26.663385803002292:0.7083981818181818:0.4981720159966941:100:0.9199999999999999:0.0:2.475:100
1.9657461415781061:0.00146:0.9999978683999998:100:4.856:0.0:2.49:100
25.97462791149506:0.7841745454545455:0.38507028226115697:100:0.632:0.0:2.395:100
127.42521172590948:0.4941145454545455:0.7558508159702482:100:3.4640000000000004:0.0:2.165:100
19.224507089019315:0.48271454545454545:0.7669866676066118:100:1.256:0.0:2.485:100
2.788798571944764:0.059792727272727275:0.9964248297652895:100:2.8880000000000003:0.0:2.06:100
0.15862807590041525:0.0001890909090909091:0.9999999642446279:100:2.5040000000000004:0.0:2.325:100
2.8751139416968066:0.44057454545454544:0.8058940698975203:100:3.128:0.0:2.3:100
91.08549894762204:0.5626727272727273:0.6833994019834712:100:2.3120000000000003:0.0:2.155:100
5.509822706944356:0.6981436363636364:0.5125954630049585:100:0.8720000000000001:0.0:2.2:100
0.5526941182072679:0.01143090909090909:0.9998693343173554:100:2.168:0.0:2.43:100
0.07509049240688523:0.00278:0.9999922715999999:100:3.3680000000000003:0.0:2.42:100
0.08743480780157015:0.002349090909090909:0.9999944817719008:100:4.088:0.0:2.49:100
0.3311643813785851:0.012992727272727272:0.9998311890380167:100:4.664000000000001:0.0:2.04:100
2.4934269458747003:0.5833145454545454:0.6597441410611572:100:2.8400000000000003:0.0:2.21:100
4.082729570494397:0.5827945454545455:0.6603505177884296:100:1.736:0.0:2.265:100
0.21423172287494788:0.0010236363636363637:0.9999989521685949:100:4.664000000000001:0.0:2.2800000000000002:100
6.904271462957951:0.7420709090909091:0.4493307658809916:100:1.208:0.0:2.175:100
0.08801726363427548:0.0004509090909090909:0.9999997966809911:100:4.472:0.0:2.43:100
4.578761302981406:0.6595909090909091:0.5649398326446281:100:1.88:0.0:2.165:100
5.768441400551932:0.0017345454545454545:0.9999969913520655:100:5.0:0.0:2.41:100
1.0879639340696485:0.21418363636363635:0.9541253699140492:100:2.072:0.0:2.335:100
3.5909849695064633:0.5179163636363636:0.731762640277686:100:3.128:0.0:2.09:100
0.13807549893476379:0.00712:0.9999493055999998:100:4.904:0.0:2.335:100
0.8717195081068397:0.8500472727272728:0.2774196341289258:100:0.2:0.0:2.365:100
0.14018478359883138:0.0011127272727272728:0.9999987618380161:100:3.2720000000000002:0.0:2.37:100
4.738231599232309:0.77406:0.40083111640000024:100:1.064:0.0:2.015:100
5.3483079470429535:0.4755490909090909:0.7738530621355375:100:4.184:0.0:2.11:100
0.08051103160934983:0.0005709090909090909:0.9999996740628105:100:4.856:0.0:2.195:100
2.632249598852742:0.48847454545454544:0.7613926184429755:100:3.3680000000000003:0.0:2.06:100
3.3887250618745:0.685490909090909:0.5301022135537192:100:1.88:0.0:2.235:100
2.868752893407594:0.13657454545454545:0.9813473935338836:100:3.3680000000000003:0.0:2.13:100
0.1406257073529264:0.0030054545454545455:0.9999909672429746:100:3.8960000000000004:0.0:2.145:100
4.667170411779762:0.77842:0.3940623036000002:100:0.776:0.0:2.225:100
0.1303392114671974:0.0032418181818181816:0.9999894906148759:100:4.424:0.0:2.15:100
0.08450882916792822:0.0019745454545454545:0.9999961011702487:100:3.2720000000000002:0.0:2.43:100
3.7064157107301066:0.8452145454545454:0.285612372152066:100:0.8240000000000001:0.0:2.015:100
52.12625213827125:0.5643127272727273:0.6815511458380163:100:1.688:0.0:2.38:100
2.031096048749599:0.768209090909091:0.4098547926446282:100:0.34400000000000003:0.0:2.33:100
10.442056580715313:0.6229945454545455:0.6118777963338841:100:2.7920000000000003:0.0:2.04:100
0.09149888168541263:0.0005981818181818182:0.9999996421785121:100:5.0:0.0:2.365:100
0.1750969303520706:0.005690909090909091:0.9999676135537195:100:3.704:0.0:2.36:100
0.09455496931292497:0.004310909090909091:0.9999814160628098:100:4.376:0.0:2.365:100
5.642863348939362:0.9088909090909091:0.1739173153719008:100:0.536:0.0:2.005:100
0.5479054779808937:0.00626:0.9999608123999999:100:3.9440000000000004:0.0:2.205:100
3.4274822436444374:0.4754290909090909:0.7739671795173555:100:2.744:0.0:2.44:100
0.10486442929823465:0.0010072727272727273:0.9999989854016534:100:4.760000000000001:0.0:2.21:100
3.436672600152033:0.09892727272727272:0.9902133947107438:100:3.8000000000000003:0.0:2.3:100
0.11040151079631493:0.001129090909090909:0.9999987251537193:100:4.952:0.0:2.265:100
12.065074722468097:0.0036272727272727272:0.9999868428925623:100:4.424:0.0:2.335:100
436.0563283043206:0.023623636363636364:0.9994419238049583:100:4.04:0.0:2.055:100
11.497280293310393:0.6947927272727272:0.5172630661289256:100:1.352:0.0:2.17:100
0.21087745123289087:0.008641818181818181:0.9999253189785122:100:4.184:0.0:2.19:100
1.989475566894483:0.19955454545454546:0.9601779833884292:100:4.664000000000001:0.0:2.015:100
0.2764098221285218:0.0006418181818181818:0.9999995880694218:100:4.6160000000000005:0.0:2.34:100
13.637000106643324:0.8553072727272727:0.2684494692198348:100:0.9199999999999999:0.0:2.11:100
0.9487827076386001:0.009825454545454545:0.9999034604429747:100:4.376:0.0:2.26:100
0.33761557725488556:0.10134727272727273:0.9897287303107439:100:3.704:0.0:2.335:100
6.320430460279543:0.38597818181818183:0.8510208431603307:100:4.04:0.0:2.065:100
12.00898784937608:0.5095581818181818:0.7403504593421489:100:2.9360000000000004:0.0:2.095:100
1.124202664283078:0.0016927272727272728:0.9999971346743802:100:4.6160000000000005:0.0:2.09:100
0.5337634425773394:0.05348181818181818:0.9971396951239666:100:3.08:0.0:2.48:100
32.87843557781343:0.007329090909090909:0.9999462844264458:100:4.28:0.0:2.04:100
0.07734965814701612:0.0012454545454545455:0.9999984488429754:100:3.704:0.0:2.46:100
0.6973714449309618:0.0003836363636363636:0.9999998528231414:100:2.8400000000000003:0.0:2.415:100
0.4388507966771646:0.0036545454545454546:0.9999866442975207:100:4.28:0.0:2.48:100
0.3616759177276474:0.03182181818181818:0.9989873718876036:100:3.56:0.0:2.19:100
112.72119402506019:0.49134363636363637:0.758581431004959:100:2.6:0.0:2.0:100
9.072368229202084:0.8178818181818182:0.3310693314876034:100:0.536:0.0:2.34:100
0.47648783531981964:0.03872545454545454:0.9985003391702477:100:4.136:0.0:2.13:100
0.8540991855141778:0.0038072727272727273:0.99998550467438:100:4.760000000000001:0.0:2.355:100
0.07692706368278154:0.00282:0.9999920476000003:100:3.5120000000000005:0.0:2.38:100
5.767438226638132:0.8174927272727273:0.33170564085619814:100:1.256:0.0:2.005:100
0.9381848606498451:0.8798418181818182:0.22587837497851243:100:0.2:0.0:2.105:100
56.48592906132617:0.49422:0.7557465915999996:100:2.552:0.0:2.015:100
0.612813594889287:0.02572:0.9993384816:100:4.472:0.0:2.06:100
10.43277498171278:0.00444:0.9999802863999994:100:2.552:0.0:2.325:100
5.040388130181528:0.6123909090909091:0.6249773744628101:100:1.544:0.0:2.32:100
0.5615708821510054:0.0006109090909090909:0.9999996267900834:100:4.6160000000000005:0.0:2.16:100
11.121854619278707:0.5807290909090909:0.6627537229719007:100:1.928:0.0:2.37:100
7.6929420694491615:0.8471090909090909:0.2824061880991735:100:0.632:0.0:2.18:100
4.090965175473611:0.6028745454545454:0.6365422824429754:100:2.4560000000000004:0.0:2.02:100
4.776450764722754:0.7383109090909091:0.45489700151735546:100:1.256:0.0:2.21:100
7.369116532214172:0.7560145454545455:0.42844200706115726:100:0.5840000000000001:0.0:2.295:100
3.7129324156401524:0.5029218181818181:0.7470696447966944:100:2.7920000000000003:0.0:2.415:100
1.321258214925393:0.0025836363636363635:0.9999933248231405:100:4.136:0.0:2.175:100
55.41658073906562:0.5955272727272727:0.6453472674380168:100:1.304:0.0:2.485:100
0.6191027390329299:0.0009636363636363637:0.9999990714049583:100:4.664000000000001:0.0:2.43:100
432.8333278029377:0.6483727272727273:0.5796128065289256:100:1.784:0.0:2.075:100
0.44320636830310217:0.005494545454545454:0.9999698099702478:100:4.760000000000001:0.0:2.285:100
2.4238577011159395:0.8471145454545455:0.28239694687933886:100:0.48800000000000004:0.0:2.295:100
9.415663065471495:0.8671454545454546:0.24805876066115684:100:0.536:0.0:2.135:100
9.545628263837138:0.8090890909090909:0.34537484297190074:100:0.34400000000000003:0.0:2.18:100
7.311266390263317:0.24115090909090908:0.9418462390446276:100:2.5040000000000004:0.0:2.395:100
0.4849897770276711:0.0035381818181818184:0.9999874812694212:100:4.904:0.0:2.15:100
1.3299747148112673:0.11577454545454545:0.986596254624793:100:2.8880000000000003:0.0:2.27:100
0.6435157235004071:0.0016381818181818181:0.999997316360331:100:4.472:0.0:2.49:100
24.179290635207366:0.8384909090909091:0.2969329953719008:100:1.016:0.0:2.105:100
3032.2764051579193:0.47568363636363636:0.7737250780958675:100:2.6:0.0:2.275:100
12.050848162374113:0.6334018181818182:0.5988021367239669:100:1.928:0.0:2.32:100
3.616958728379182:0.6393545454545455:0.5912257652066115:100:1.064:0.0:2.45:100
10.312566685742937:0.7573272727272727:0.42645540198347115:100:0.5840000000000001:0.0:2.245:100
0.6307546227579592:0.00934:0.9999127643999999:100:2.3600000000000003:0.0:2.08:100
3.812935019779587:0.45623636363636366:0.7918483804958679:100:2.4560000000000004:0.0:2.215:100
2.1018124124907054:0.0003436363636363636:0.9999998819140493:100:2.648:0.0:2.375:100
5.077774927370302:0.7422345454545455:0.4490878795338842:100:1.64:0.0:2.005:100
5.3970474569107205:0.77984:0.3918495744:100:1.4:0.0:2.035:100
1.9192977665662518:0.18388909090909092:0.966184802244628:100:2.5040000000000004:0.0:2.425:100
0.3141685420498654:0.002409090909090909:0.999994196280991:100:2.648:0.0:2.29:100
0.1585689838932039:0.04896545454545455:0.9976023842611574:100:2.9360000000000004:0.0:2.5:100
14.51441445431907:0.8158472727272728:0.33439322758347095:100:0.5840000000000001:0.0:2.09:100
0.21028096301193705:0.015921818181818183:0.999746495705785:100:3.656:0.0:2.055:100
1.207777566907827:0.03393818181818182:0.9988481998148762:100:4.472:0.0:2.085:100
83.4183203310432:0.5560145454545454:0.6908478252429754:100:2.696:0.0:2.04:100
2974.4373738060553:0.6848054545454545:0.5310414894247936:100:1.832:0.0:2.015:100
7.46897074238561:0.7498854545454545:0.4376718050611571:100:0.8720000000000001:0.0:2.27:100
3.8354597802626147:0.7272145454545454:0.471159004879339:100:1.592:0.0:2.155:100
13.342499943848813:0.3809090909090909:0.8549082644628092:100:2.4080000000000004:0.0:2.31:100
1.5147383335477298:2.909090909090909e-05:0.9999999991537188:100:2.552:0.0:2.43:100
0.08456647748262805:1.8181818181818182e-05:0.9999999996694215:100:4.856:0.0:2.18:100
3.150860718231118:0.2524090909090909:0.9362896508264461:100:4.904:0.0:2.17:100
2.7684913065800374:0.8459254545454545:0.284410125352066:100:0.776:0.0:2.17:100
2097.7209427923726:0.6614527272727273:0.5624802895834713:100:1.736:0.0:2.21:100
0.07214243102241844:0.000849090909090909:0.999999279044628:100:3.3200000000000003:0.0:2.41:100
107.65707131374195:0.6738290909090909:0.5459543562446283:100:1.256:0.0:2.39:100
7.580225630440886:0.7339472727272728:0.4613214008561984:100:1.4:0.0:2.26:100
0.7668558555933394:0.002409090909090909:0.9999941962809912:100:4.424:0.0:2.33:100
0.10123191623417611:0.008645454545454545:0.9999252561157025:100:4.5200000000000005:0.0:2.15:100
4.394577352574005:0.5264454545454545:0.72285518338843:100:2.168:0.0:2.205:100
0.8400378079550123:0.05536727272727273:0.9969344651107439:100:4.136:0.0:2.14:100
3.260860204638435:0.03974727272727273:0.9984201543107434:100:3.2720000000000002:0.0:2.44:100
26.75282864485924:0.6590781818181818:0.5656159502512399:100:2.024:0.0:2.02:100
9.4310379874276:0.7035581818181819:0.5050058847966943:100:0.968:0.0:2.255:100
0.24920848815759092:0.0030709090909090907:0.9999905695173553:100:5.0:0.0:2.23:100
0.13663648351085614:0.004389090909090909:0.9999807358809922:100:4.424:0.0:2.445:100
3.139783513946687:0.0027745454545454545:0.99999230189752:100:4.472:0.0:2.115:100
0.5973112440984687:0.0033163636363636364:0.9999890017322315:100:4.760000000000001:0.0:2.295:100
0.09449992933296142:0.0008963636363636363:0.9999991965322317:100:5.0:0.0:2.47:100
0.08081382851543219:0.0003290909090909091:0.9999998916991737:100:4.5680000000000005:0.0:2.305:100
4.260924908926786:0.2447181818181818:0.9401130114876036:100:4.28:0.0:2.095:100
4.23465566491953:0.5055672727272728:0.7444017327471083:100:2.696:0.0:2.315:100
5.977703361803907:0.007558181818181818:0.9999428738876032:100:2.12:0.0:2.315:100
3.037623623292702:0.8187690909090909:0.32961717577190075:100:1.016:0.0:2.08:100
450.5976148228327:0.6829872727272728:0.5335283852925621:100:1.112:0.0:2.46:100
2.488987395474713:0.8852127272727273:0.21639842747438012:100:0.44:0.0:2.15:100
27.009858478804734:0.681849090909091:0.5350818172264468:100:1.352:0.0:2.12:100
20.355144666956274:0.7967509090909091:0.3651879888628099:100:0.29600000000000004:0.0:2.465:100
2.4245100423094583:0.17627454545454546:0.9689272846247937:100:4.184:0.0:2.215:100
0.40684829099007735:0.01398909090909091:0.9998043053355377:100:2.552:0.0:2.49:100
0.5926265177147866:0.20245818181818181:0.9590106846148766:100:3.224:0.0:2.045:100
