r_err:mag:sus:N:T:h:gamma:n:no_h_err
924.8511695186277:0.09076:0.0:100:0.44:0.0:4.6:20:902.4306447580658
35.29971588632763:0.15898:0.0:100:0.44:0.0:4.9:20:34.08782076732052
26.754846323247627:0.24058363636363636:0.0:100:0.44:0.0:5.2:20:25.064529106604834
15.784452620055637:0.019527272727272726:0.0:100:0.44:0.0:5.5:20:15.500983749160875
8.34448353354072:0.6544618181818181:0.0:100:0.44:0.0:5.8:20:7.912471611419055
507.07259747828107:0.0053672727272727275:0.0:100:0.44:0.0:6.1:20:503.86963600723
139.54822120164027:0.3355854545454545:0.0:100:0.44:0.0:6.3999999999999995:20:136.31883725149348
12.084520870442628:0.031223636363636363:0.0:100:0.44:0.0:6.7:20:9.817307662823623
29.869171256363444:0.2958581818181818:0.0:100:0.44:0.0:7.0:20:29.07475893892135
inf:0.00012727272727272728:0.0:100:0.6799999999999999:0.0:1.0:20:nan
3.282880432028066:0.9464818181818182:0.0:100:0.6799999999999999:0.0:1.3:20:2.9856163490231897
2.7859435393707828:0.9423563636363637:0.0:100:0.6799999999999999:0.0:1.6:20:2.4864708028360143
6.2415309162136:0.8356309090909091:0.0:100:0.6799999999999999:0.0:1.9:20:5.857638761413941
3.513185643411704:0.9095818181818182:0.0:100:0.6799999999999999:0.0:2.2:20:2.946062753420452
11.407864610671929:0.6961254545454545:0.0:100:0.6799999999999999:0.0:2.5:20:11.06562472473756
26.371343569363717:0.7389109090909091:0.0:100:0.6799999999999999:0.0:2.8:20:25.449650735529737
27.400149686000137:0.6808327272727273:0.0:100:0.6799999999999999:0.0:3.1:20:26.86200704923266
7.63940870757443:0.11092:0.0:100:0.6799999999999999:0.0:3.4:20:7.304965206851619
7.547388430511329:0.7825872727272727:0.0:100:0.6799999999999999:0.0:3.6999999999999997:20:7.059043593727748
282.4966499545503:0.08609636363636364:0.0:100:0.6799999999999999:0.0:4.0:20:273.47415391282175
26.56738880157851:0.017356363636363635:0.0:100:0.6799999999999999:0.0:4.3:20:25.124911592943157
6.766261066308765:0.06230363636363637:0.0:100:0.6799999999999999:0.0:4.6:20:6.4115208377676565
25.324244519518604:0.022565454545454545:0.0:100:0.6799999999999999:0.0:4.9:20:24.825397090825028
6.088393352371352:0.003521818181818182:0.0:100:0.6799999999999999:0.0:5.2:20:5.843686794171695
4.1902600414021665:0.03532181818181818:0.0:100:0.6799999999999999:0.0:5.5:20:3.9839973242931475
4.2840562134675375:0.004716363636363637:0.0:100:0.6799999999999999:0.0:5.8:20:4.024661236210906
14.002036789564402:0.031178181818181817:0.0:100:0.6799999999999999:0.0:6.1:20:13.641586361803974
21.684538318327572:0.041178181818181815:0.0:100:0.6799999999999999:0.0:6.3999999999999995:20:20.464097688143596
9.470689320230319:0.025487272727272726:0.0:100:0.6799999999999999:0.0:6.7:20:9.136012473798022
7.132494715002173:0.017516363636363635:0.0:100:0.6799999999999999:0.0:7.0:20:6.802247994341989
inf:0.00015272727272727272:0.0:100:0.9199999999999999:0.0:1.0:20:nan
8.360334831188357:0.9613963636363636:0.0:100:0.9199999999999999:0.0:1.3:20:7.4182500125739015
2.2389238788178036:0.8841:0.0:100:0.9199999999999999:0.0:1.6:20:2.043363122810957
249.75655549516978:0.8281745454545455:0.0:100:0.9199999999999999:0.0:1.9:20:235.98220130646453
112.23116716618024:0.8350927272727273:0.0:100:0.9199999999999999:0.0:2.2:20:107.6372506169164
25.83983550749291:0.6330436363636364:0.0:100:0.9199999999999999:0.0:2.5:20:24.624151772871908
207.0204410754504:0.7576345454545454:0.0:100:0.9199999999999999:0.0:2.8:20:190.57018186908763
6.109844927685796:0.029856363636363636:0.0:100:0.9199999999999999:0.0:3.1:20:5.856897801618499
33.69056736870924:0.004249090909090909:0.0:100:0.9199999999999999:0.0:3.4:20:33.144364564375365
13.104735807627108:0.5454636363636364:0.0:100:0.9199999999999999:0.0:3.6999999999999997:20:12.139846034991045
23.907680338258967:0.0021127272727272726:0.0:100:0.9199999999999999:0.0:4.0:20:23.295316482222276
327.1590074989424:0.005610909090909091:0.0:100:0.9199999999999999:0.0:4.3:20:320.18861199676616
8.44455937413762:0.0008127272727272727:0.0:100:0.9199999999999999:0.0:4.6:20:8.178764688219259
3.354646562230553:0.0021163636363636363:0.0:100:0.9199999999999999:0.0:4.9:20:3.091509713387623
109.04127724873524:0.0023254545454545455:0.0:100:0.9199999999999999:0.0:5.2:20:105.64861002106343
2.6530360454134545:0.003609090909090909:0.0:100:0.9199999999999999:0.0:5.5:20:2.5892547927402645
30.73312166015009:0.0032254545454545452:0.0:100:0.9199999999999999:0.0:5.8:20:28.3686609247688
8.855904635249198:0.007870909090909092:0.0:100:0.9199999999999999:0.0:6.1:20:8.120144693075579
16.84227854912932:0.0006672727272727273:0.0:100:0.9199999999999999:0.0:6.3999999999999995:20:15.958130188293657
4.460864736358405:0.00013454545454545455:0.0:100:0.9199999999999999:0.0:6.7:20:4.311199883758464
3.220993697708083:0.0013872727272727272:0.0:100:0.9199999999999999:0.0:7.0:20:3.074694886994497
inf:0.00032727272727272726:0.0:100:1.16:0.0:1.0:20:nan
11.66324628403645:0.9060909090909091:0.0:100:1.16:0.0:1.3:20:10.967128132020454
58.37054957821324:0.7236872727272727:0.0:100:1.16:0.0:1.6:20:34.343528199857076
6.142441564672078:0.7706418181818182:0.0:100:1.16:0.0:1.9:20:5.7249200575627555
22.97897338631367:0.6983436363636364:0.0:100:1.16:0.0:2.2:20:20.55234184941946
18.974050732824452:0.6197654545454545:0.0:100:1.16:0.0:2.5:20:17.396058018309837
589.1192844026921:0.06010909090909091:0.0:100:1.16:0.0:2.8:20:545.6197519223889
4.99397692950752:0.0018745454545454545:0.0:100:1.16:0.0:3.1:20:4.741804742331735
5.5642534762074565:0.004716363636363637:0.0:100:1.16:0.0:3.4:20:5.4460311364959475
66.00597758772678:0.061758181818181816:0.0:100:1.16:0.0:3.6999999999999997:20:61.005598071607245
58.56820480563874:0.004229090909090909:0.0:100:1.16:0.0:4.0:20:53.99850797596926
4.480010559523437:0.009103636363636364:0.0:100:1.16:0.0:4.3:20:4.273407362681684
0.4521917872714291:0.00013636363636363637:0.0:100:1.16:0.0:4.6:20:0.43807374223455886
4.31134337898611:0.0009527272727272727:0.0:100:1.16:0.0:4.9:20:4.199300263070853
19.672120871195983:0.0010472727272727272:0.0:100:1.16:0.0:5.2:20:19.50984100165165
425.4054578388475:0.0007618181818181819:0.0:100:1.16:0.0:5.5:20:396.2885015459252
10.890087433782368:0.001969090909090909:0.0:100:1.16:0.0:5.8:20:10.837472101850175
103.45622354950065:0.0033472727272727274:0.0:100:1.16:0.0:6.1:20:101.21384561447813
1.5858526248776652:0.0016690909090909091:0.0:100:1.16:0.0:6.3999999999999995:20:1.4756027962445732
14.086431062815315:0.006992727272727273:0.0:100:1.16:0.0:6.7:20:13.699728082909253
1.2014500319723185:0.0003436363636363636:0.0:100:1.16:0.0:7.0:20:1.1742024548572476
inf:5.818181818181818e-05:0.0:100:1.4:0.0:1.0:20:nan
2.834317261971449:0.7948072727272727:0.0:100:1.4:0.0:1.3:20:2.5152823073148425
2.5875977699658526:0.7998127272727272:0.0:100:1.4:0.0:1.6:20:2.343652222733219
32.91529164436326:0.8388709090909091:0.0:100:1.4:0.0:1.9:20:29.08158729883908
11.325355162331334:0.6600309090909091:0.0:100:1.4:0.0:2.2:20:10.27155428566787
51.1664595006741:0.5651363636363637:0.0:100:1.4:0.0:2.5:20:45.08052300904304
20.513836779394847:0.49292545454545456:0.0:100:1.4:0.0:2.8:20:18.660921653180836
50.663460853065644:0.07861636363636364:0.0:100:1.4:0.0:3.1:20:45.215883614208835
5.2440433296295:0.00356:0.0:100:1.4:0.0:3.4:20:4.984121129869279
2.254317238612642:0.005152727272727272:0.0:100:1.4:0.0:3.6999999999999997:20:2.1845786513857433
0.4650592528096167:0.0003490909090909091:0.0:100:1.4:0.0:4.0:20:0.4410206364625743
5.313532094229888:0.004558181818181818:0.0:100:1.4:0.0:4.3:20:4.714613471735579
0.10330769860663666:0.0014654545454545454:0.0:100:1.4:0.0:4.6:20:0.09352133870090948
4.105277379688902:0.0007054545454545455:0.0:100:1.4:0.0:4.9:20:4.096926459743699
0.08981114706779243:0.00186:0.0:100:1.4:0.0:5.2:20:0.08183899358070966
21.938757781693504:0.0014181818181818182:0.0:100:1.4:0.0:5.5:20:20.049872778457278
2.29254497242471:0.0029218181818181817:0.0:100:1.4:0.0:5.8:20:2.227524786322606
0.13027921789834496:0.0013872727272727272:0.0:100:1.4:0.0:6.1:20:0.12301860464330508
0.0889433267989523:0.0012109090909090908:0.0:100:1.4:0.0:6.3999999999999995:20:0.08245437766761748
0.14686929732184317:0.0011454545454545454:0.0:100:1.4:0.0:6.7:20:0.14046262101875176
9.37441499577288:0.004829090909090909:0.0:100:1.4:0.0:7.0:20:8.854937036845234
inf:0.0003381818181818182:0.0:100:1.64:0.0:1.0:20:nan
3.3948723575431403:0.6376381818181818:0.0:100:1.64:0.0:1.3:20:3.0525496328957518
1.9673435947740605:0.5836036363636363:0.0:100:1.64:0.0:1.6:20:1.337222820186344
91.27254296478417:0.7460509090909091:0.0:100:1.64:0.0:1.9:20:81.18862073510417
5.854180941175006:0.6538436363636364:0.0:100:1.64:0.0:2.2:20:5.295468428606156
5.873175484913636:0.6170563636363636:0.0:100:1.64:0.0:2.5:20:5.362193996300622
129.62329226398273:0.007987272727272727:0.0:100:1.64:0.0:2.8:20:123.45016285313976
2.0008790510174834:9.636363636363636e-05:0.0:100:1.64:0.0:3.1:20:1.9026971330116063
0.8098781325913138:0.003361818181818182:0.0:100:1.64:0.0:3.4:20:0.7833530945012304
18.880772117378964:0.002712727272727273:0.0:100:1.64:0.0:3.6999999999999997:20:18.759507466049122
0.07431905532619694:3.636363636363636e-06:0.0:100:1.64:0.0:4.0:20:0.06929159702622972
0.08073528674932878:0.001329090909090909:0.0:100:1.64:0.0:4.3:20:0.07515763333589798
2.5904410443283887:0.0006981818181818182:0.0:100:1.64:0.0:4.6:20:2.4297674650419454
0.087051680513923:0.0005418181818181818:0.0:100:1.64:0.0:4.9:20:0.0809707763934786
0.09091295236519378:0.0005454545454545455:0.0:100:1.64:0.0:5.2:20:0.08481438444964097
0.08631772327567293:0.002689090909090909:0.0:100:1.64:0.0:5.5:20:0.07912790634177634
0.07726491221929462:0.004010909090909091:0.0:100:1.64:0.0:5.8:20:0.07173563129867197
0.0868879053593:0.0017236363636363636:0.0:100:1.64:0.0:6.1:20:0.08131144340399002
0.08453337352863105:0.0005327272727272727:0.0:100:1.64:0.0:6.3999999999999995:20:0.07755415929321807
0.08590804643855517:0.0034127272727272726:0.0:100:1.64:0.0:6.7:20:0.07824805839103854
0.0964093100417938:0.00128:0.0:100:1.64:0.0:7.0:20:0.0884818043082652
inf:0.001309090909090909:0.0:100:1.88:0.0:1.0:20:nan
2.820345670139712:0.6152509090909091:0.0:100:1.88:0.0:1.3:20:2.5249035026605613
3.409193351004759:0.7317563636363636:0.0:100:1.88:0.0:1.6:20:3.0393888165561425
4.79112141789019:0.67138:0.0:100:1.88:0.0:1.9:20:4.194665050577946
11.368700528307677:0.6156963636363636:0.0:100:1.88:0.0:2.2:20:9.358738465880878
5.373886103760936:0.5122909090909091:0.0:100:1.88:0.0:2.5:20:4.7047132697721326
221.6325889898599:0.03825272727272727:0.0:100:1.88:0.0:2.8:20:214.13941223428574
0.8715069936102893:0.0010436363636363636:0.0:100:1.88:0.0:3.1:20:0.828276000439197
0.09108107803520855:0.0023545454545454546:0.0:100:1.88:0.0:3.4:20:0.08166371942264895
0.08814088650116288:0.0017854545454545454:0.0:100:1.88:0.0:3.6999999999999997:20:0.0813454240334746
2.123027818083695:0.0025709090909090907:0.0:100:1.88:0.0:4.0:20:2.0400922494243763
0.21707580234354643:0.0009:0.0:100:1.88:0.0:4.3:20:0.21137168704026263
0.07500739578836992:0.0012454545454545455:0.0:100:1.88:0.0:4.6:20:0.06951930831838478
0.07426792929549327:0.00086:0.0:100:1.88:0.0:4.9:20:0.068366661055272
0.09125909964667257:0.0004945454545454545:0.0:100:1.88:0.0:5.2:20:0.08349794403842085
4.3243753269344465:0.0013836363636363636:0.0:100:1.88:0.0:5.5:20:4.117882026541347
0.07813071304170917:0.0006872727272727272:0.0:100:1.88:0.0:5.8:20:0.07196671754760188
0.08697713405833075:0.00045454545454545455:0.0:100:1.88:0.0:6.1:20:0.08023329283245574
0.0858729677775283:0.002061818181818182:0.0:100:1.88:0.0:6.3999999999999995:20:0.07839882125434325
0.08947274232820043:0.0008709090909090909:0.0:100:1.88:0.0:6.7:20:0.08178003927824296
0.08266832742561096:0.0013054545454545454:0.0:100:1.88:0.0:7.0:20:0.07559509005656322
inf:0.0006072727272727272:0.0:100:2.12:0.0:1.0:20:nan
4.414872331449089:0.5864327272727273:0.0:100:2.12:0.0:1.3:20:3.9588718970487675
3.5617739367748307:0.828149090909091:0.0:100:2.12:0.0:1.6:20:3.197611568934656
629.8783599950902:0.6994636363636364:0.0:100:2.12:0.0:1.9:20:494.0533327252631
7.078781375360781:0.5480981818181818:0.0:100:2.12:0.0:2.2:20:6.020967366423044
26.936808103267392:0.12243272727272728:0.0:100:2.12:0.0:2.5:20:26.076686159768087
9.815570281537903:0.004705454545454546:0.0:100:2.12:0.0:2.8:20:9.487430389986315
0.9654311953836497:0.004241818181818182:0.0:100:2.12:0.0:3.1:20:0.9076178101231498
7.9374650899266355:0.002223636363636364:0.0:100:2.12:0.0:3.4:20:7.681962581629446
0.06865350632291359:0.002249090909090909:0.0:100:2.12:0.0:3.6999999999999997:20:0.062288736001079384
0.07507955418986685:0.0007127272727272728:0.0:100:2.12:0.0:4.0:20:0.07023938947994637
0.08533410329895967:0.002063636363636364:0.0:100:2.12:0.0:4.3:20:0.07950670844475076
0.11170965344206818:0.00322:0.0:100:2.12:0.0:4.6:20:0.10101125358905516
0.09373030615239167:0.00024545454545454545:0.0:100:2.12:0.0:4.9:20:0.0846588359480375
0.08509631550411292:0.00092:0.0:100:2.12:0.0:5.2:20:0.07862162312022213
0.09640896537919376:0.0024054545454545453:0.0:100:2.12:0.0:5.5:20:0.0888711908829641
0.09495925760434025:0.001069090909090909:0.0:100:2.12:0.0:5.8:20:0.08708844337033014
0.08841936674222943:0.0007563636363636364:0.0:100:2.12:0.0:6.1:20:0.07983074365120223
0.08232471312667751:0.0026272727272727272:0.0:100:2.12:0.0:6.3999999999999995:20:0.07514803313655566
0.07683300922210713:0.00038:0.0:100:2.12:0.0:6.7:20:0.07094826987121136
0.09022515867576848:0.0009490909090909091:0.0:100:2.12:0.0:7.0:20:0.08170232456562407
inf:0.0012436363636363636:0.0:100:2.3600000000000003:0.0:1.0:20:nan
3.59626532910433:0.8233454545454545:0.0:100:2.3600000000000003:0.0:1.3:20:3.2760857687564346
23.10331529202242:0.542849090909091:0.0:100:2.3600000000000003:0.0:1.6:20:20.948492475875494
8.709593088291193:0.6918854545454546:0.0:100:2.3600000000000003:0.0:1.9:20:7.23826774914248
22.047774292725766:0.5674709090909091:0.0:100:2.3600000000000003:0.0:2.2:20:20.87734967491684
0.9752914258557702:0.05592545454545454:0.0:100:2.3600000000000003:0.0:2.5:20:0.9271916091994681
0.9205889593071399:0.00076:0.0:100:2.3600000000000003:0.0:2.8:20:0.9065853712725787
0.07089982064808326:0.0005745454545454545:0.0:100:2.3600000000000003:0.0:3.1:20:0.06481498966095818
0.3592574992212416:0.0019945454545454546:0.0:100:2.3600000000000003:0.0:3.4:20:0.33218392809842406
0.08339262556313778:0.0001818181818181818:0.0:100:2.3600000000000003:0.0:3.6999999999999997:20:0.07638943168512127
0.08890138222447372:0.0023581818181818183:0.0:100:2.3600000000000003:0.0:4.0:20:0.08179894631680605
0.09264237542723167:0.0003436363636363636:0.0:100:2.3600000000000003:0.0:4.3:20:0.08463968133025622
0.08492959369368049:0.0008854545454545455:0.0:100:2.3600000000000003:0.0:4.6:20:0.07714863233048663
0.07665599258183038:0.001549090909090909:0.0:100:2.3600000000000003:0.0:4.9:20:0.06992767103776686
0.08557493815069972:0.0010018181818181818:0.0:100:2.3600000000000003:0.0:5.2:20:0.07756241425427574
0.09240362854935501:0.002689090909090909:0.0:100:2.3600000000000003:0.0:5.5:20:0.0849370703193464
0.07699886982545281:0.00074:0.0:100:2.3600000000000003:0.0:5.8:20:0.06985858330574135
0.1128624659697073:8.363636363636364e-05:0.0:100:2.3600000000000003:0.0:6.1:20:0.10365729718745612
0.08556098107173937:0.00041636363636363637:0.0:100:2.3600000000000003:0.0:6.3999999999999995:20:0.0771491708793858
0.1105035170702933:0.0008745454545454546:0.0:100:2.3600000000000003:0.0:6.7:20:0.09939258427287934
0.09261936653743165:0.001289090909090909:0.0:100:2.3600000000000003:0.0:7.0:20:0.0850664825281344
inf:0.0006181818181818182:0.0:100:2.6:0.0:1.0:20:nan
32.42266720980654:0.7750672727272727:0.0:100:2.6:0.0:1.3:20:24.854197152125145
2.639464909093809:0.5674727272727272:0.0:100:2.6:0.0:1.6:20:2.3047407450799993
22.511571845047133:0.6249636363636364:0.0:100:2.6:0.0:1.9:20:20.299975462277757
52.46674323882953:0.6308963636363636:0.0:100:2.6:0.0:2.2:20:46.68529718334987
0.1031862720042703:0.0034672727272727273:0.0:100:2.6:0.0:2.5:20:0.09617308228546058
0.666025858258203:0.004110909090909091:0.0:100:2.6:0.0:2.8:20:0.6520984966617979
0.525962161406748:0.0012345454545454545:0.0:100:2.6:0.0:3.1:20:0.4966330126237271
0.36160925638287006:0.0016090909090909092:0.0:100:2.6:0.0:3.4:20:0.3284354710734191
0.08296626863719996:0.0006436363636363636:0.0:100:2.6:0.0:3.6999999999999997:20:0.07572447912779419
0.09366661390665346:0.0014781818181818182:0.0:100:2.6:0.0:4.0:20:0.08446375348600113
0.07849825668747834:0.0013563636363636365:0.0:100:2.6:0.0:4.3:20:0.07266532342312297
0.0800785581471513:0.0011636363636363637:0.0:100:2.6:0.0:4.6:20:0.07348907099878214
0.08603186333782337:0.0010581818181818181:0.0:100:2.6:0.0:4.9:20:0.07782695978442272
0.07776442488724089:0.0005436363636363637:0.0:100:2.6:0.0:5.2:20:0.07110475833039213
0.09211705885138254:0.0015345454545454545:0.0:100:2.6:0.0:5.5:20:0.08474019355847003
0.09404423306061208:0.00037272727272727273:0.0:100:2.6:0.0:5.8:20:0.08518132057383755
0.08700778479486136:0.0011363636363636363:0.0:100:2.6:0.0:6.1:20:0.0792861589048696
0.08242683499540132:0.0029981818181818182:0.0:100:2.6:0.0:6.3999999999999995:20:0.07457833681364665
0.10691346286257235:0.0014018181818181818:0.0:100:2.6:0.0:6.7:20:0.09848716220768133
0.12019729568694061:0.0002709090909090909:0.0:100:2.6:0.0:7.0:20:0.10918225453850303
inf:0.0003418181818181818:0.0:100:2.84:0.0:1.0:20:nan
15.292770967181324:0.020494545454545456:0.0:100:2.84:0.0:1.3:20:12.66221713145236
3.577851137217281:0.6292181818181818:0.0:100:2.84:0.0:1.6:20:3.198675894553004
12.226523522648524:0.547409090909091:0.0:100:2.84:0.0:1.9:20:11.647990526075892
4.77875609937121:0.3733581818181818:0.0:100:2.84:0.0:2.2:20:4.065741513409171
0.10285040369337778:0.06978181818181818:0.0:100:2.84:0.0:2.5:20:0.09176154165859927
0.07587675753045849:0.004647272727272727:0.0:100:2.84:0.0:2.8:20:0.06837042401345086
7.508624849872841:0.003447272727272727:0.0:100:2.84:0.0:3.1:20:6.909905000413224
0.07732953174578222:0.0011963636363636365:0.0:100:2.84:0.0:3.4:20:0.07019696358326975
0.07765598613408688:0.0007654545454545454:0.0:100:2.84:0.0:3.6999999999999997:20:0.07118871844379268
0.0937488031816835:0.0024836363636363636:0.0:100:2.84:0.0:4.0:20:0.08465172264518024
0.09747853117571732:0.0001:0.0:100:2.84:0.0:4.3:20:0.0892537179511094
0.0949635339703117:0.0009745454545454545:0.0:100:2.84:0.0:4.6:20:0.0869020281074143
0.09971695797127435:0.0002490909090909091:0.0:100:2.84:0.0:4.9:20:0.09079889496744946
0.08977747542613919:0.0010527272727272727:0.0:100:2.84:0.0:5.2:20:0.08078038813335464
0.08873326254124432:0.0009581818181818182:0.0:100:2.84:0.0:5.5:20:0.08144078452115315
0.09602729518000797:0.001330909090909091:0.0:100:2.84:0.0:5.8:20:0.08839295632981768
0.09215050201771546:0.0006363636363636364:0.0:100:2.84:0.0:6.1:20:0.08401509326479191
0.09081160554920635:0.0008672727272727273:0.0:100:2.84:0.0:6.3999999999999995:20:0.08268034853045486
0.10051345727537983:0.00013272727272727272:0.0:100:2.84:0.0:6.7:20:0.09142502802950356
0.09380604430784496:0.0009236363636363637:0.0:100:2.84:0.0:7.0:20:0.08630449173971423
inf:0.0010763636363636364:0.0:100:3.08:0.0:1.0:20:nan
4.4552706536905715:0.80412:0.0:100:3.08:0.0:1.3:20:4.0376999647497405
6.28050093644235:0.6754781818181819:0.0:100:3.08:0.0:1.6:20:5.713730332579745
9.48064777688542:0.5391345454545454:0.0:100:3.08:0.0:1.9:20:7.947285619074329
5.01520925129996:0.48242545454545455:0.0:100:3.08:0.0:2.2:20:4.4860935647273905
0.7135660519802475:0.0006709090909090909:0.0:100:3.08:0.0:2.5:20:0.688631543993853
0.6279796787622827:0.002298181818181818:0.0:100:3.08:0.0:2.8:20:0.585878969804655
0.09196927268084296:0.0031145454545454545:0.0:100:3.08:0.0:3.1:20:0.08339587027394897
0.1252718210729684:0.0010363636363636363:0.0:100:3.08:0.0:3.4:20:0.11788868678482423
0.0855626318850867:0.0012818181818181817:0.0:100:3.08:0.0:3.6999999999999997:20:0.07802642632557968
0.08617922906120157:0.0012945454545454545:0.0:100:3.08:0.0:4.0:20:0.07796469879576493
0.10138537350545651:0.0016418181818181818:0.0:100:3.08:0.0:4.3:20:0.09102244692473599
0.1045527796607159:0.0005854545454545455:0.0:100:3.08:0.0:4.6:20:0.09575233437675046
0.09127479493336657:0.00056:0.0:100:3.08:0.0:4.9:20:0.08379530292225425
0.11431763911089092:0.0002618181818181818:0.0:100:3.08:0.0:5.2:20:0.10256717223516253
0.11990583088774794:0.0008581818181818182:0.0:100:3.08:0.0:5.5:20:0.10921500881246185
0.10039175595839123:0.00014:0.0:100:3.08:0.0:5.8:20:0.09127422068406854
0.0958559279223721:0.0014836363636363636:0.0:100:3.08:0.0:6.1:20:0.08875927489574997
0.09885977084335666:0.0015436363636363636:0.0:100:3.08:0.0:6.3999999999999995:20:0.09001912470911941
0.12459998211518696:0.0019527272727272726:0.0:100:3.08:0.0:6.7:20:0.1119403676112171
0.11716345695821231:0.0005872727272727273:0.0:100:3.08:0.0:7.0:20:0.10654184928513712
inf:0.0005018181818181818:0.0:100:3.3200000000000003:0.0:1.0:20:nan
16.593608018250162:0.7007727272727273:0.0:100:3.3200000000000003:0.0:1.3:20:15.301530241033902
3.6600881997980443:0.7066072727272728:0.0:100:3.3200000000000003:0.0:1.6:20:3.2064580107558647
3.121091061808951:0.5238909090909091:0.0:100:3.3200000000000003:0.0:1.9:20:2.7320203085302572
14.370451473660658:0.4366836363636364:0.0:100:3.3200000000000003:0.0:2.2:20:13.88905555701443
0.12363498207702554:0.0021981818181818183:0.0:100:3.3200000000000003:0.0:2.5:20:0.1152549957666423
0.07319873826808532:0.0010836363636363637:0.0:100:3.3200000000000003:0.0:2.8:20:0.06709910894078985
0.0846537415449434:0.0001490909090909091:0.0:100:3.3200000000000003:0.0:3.1:20:0.07700887242200917
0.10375114779042882:0.0002709090909090909:0.0:100:3.3200000000000003:0.0:3.4:20:0.093922975014684
0.10122434390931331:0.0004127272727272727:0.0:100:3.3200000000000003:0.0:3.6999999999999997:20:0.09021327095093488
0.11267656989102798:6.90909090909091e-05:0.0:100:3.3200000000000003:0.0:4.0:20:0.10127935633237022
0.10227510046913486:0.0014163636363636364:0.0:100:3.3200000000000003:0.0:4.3:20:0.09419206373377986
0.10461648997427193:0.0001:0.0:100:3.3200000000000003:0.0:4.6:20:0.09381911516682648
0.1022394578283386:0.0006181818181818182:0.0:100:3.3200000000000003:0.0:4.9:20:0.09180390504550258
0.1216423423673795:0.0012236363636363636:0.0:100:3.3200000000000003:0.0:5.2:20:0.11092000065676122
0.10750214292759691:0.0008854545454545455:0.0:100:3.3200000000000003:0.0:5.5:20:0.09674768458063664
0.09793621243667475:0.0013109090909090909:0.0:100:3.3200000000000003:0.0:5.8:20:0.08783281825667173
0.14136675733295043:0.0003290909090909091:0.0:100:3.3200000000000003:0.0:6.1:20:0.12809202059062905
0.11967708162112389:3.636363636363636e-06:0.0:100:3.3200000000000003:0.0:6.3999999999999995:20:0.10840548339931204
