r_err:mag:sus:N:T:h:gamma:n:no_h_err
2.2362159807788307:0.42682414545454544:0.0:5000:0.44:0.0:5.25:20:2.204590869032224
2.0675981891448982:0.41932614545454544:0.0:5000:1.88:0.0:2.75:20:2.0383666055547596
0.05004038183437982:2.632727272727273e-05:0.0:5000:1.16:0.0:5.75:20:0.04926408360677409
0.07076328872566268:8.334545454545455e-05:0.0:5000:1.64:0.0:6.75:20:0.06971406501682116
2.6741407884583697:0.6418845818181819:0.0:5000:0.44:0.0:3.5:20:2.636321357273442
0.04115690699796778:0.012419272727272727:0.0:5000:0.9199999999999999:0.0:6.0:20:0.04052537123475707
0.6896364641422815:0.31485563636363634:0.0:5000:1.4:0.0:3.5:20:0.6799117457370891
1.2497771399824158:0.3891580727272727:0.0:5000:0.6799999999999999:0.0:5.0:20:1.2321076556781283
0.11576113914386964:0.0001716:0.0:5000:2.6:0.0:7.0:20:0.11408635513851506
0.17196763181459038:0.00029254545454545456:0.0:5000:4.5200000000000005:0.0:5.0:20:0.16951030423404514
1.8440005614576729:0.1454721818181818:0.0:5000:0.2:0.0:3.5:20:1.817921268199384
0.09662058760942877:8.327272727272727e-06:0.0:5000:2.3600000000000003:0.0:5.75:20:0.09522083754682495
0.16517275470408907:0.00023927272727272727:0.0:5000:4.04:0.0:5.75:20:0.16278556441299707
0.06983912881105714:3.672727272727273e-05:0.0:5000:1.64:0.0:6.25:20:0.068797015004034
0.8687206691650246:0.23627552727272727:0.0:5000:2.12:0.0:3.25:20:0.8564680478788972
2.650494197451075:0.6359470181818182:0.0:5000:0.9199999999999999:0.0:2.75:20:2.6130110486024707
0.5527327800864938:0.2779108:0.0:5000:1.64:0.0:3.5:20:0.5449561155621517
2.069429427061866:0.6842461818181819:0.0:5000:1.88:0.0:2.0:20:2.040161229592972
0.1285371671027175:0.00013512727272727273:0.0:5000:3.08:0.0:6.25:20:0.12671490762693738
2.9998701008860538:0.44540298181818183:0.0:5000:4.5200000000000005:0.0:2.0:20:2.9574443299433444
0.10976053065297811:9.767272727272727e-05:0.0:5000:2.6:0.0:6.5:20:0.10819294844214776
0.0709733854442018:0.0013226181818181818:0.0:5000:2.12:0.0:3.5:20:0.06992966561223025
0.11649746334411001:0.00017298181818181817:0.0:5000:3.8:0.0:3.5:20:0.11482650116562666
2.60408681706554:0.6052885454545455:0.0:5000:1.16:0.0:2.75:20:2.5672607210705034
1.9594018945048177:0.4442738909090909:0.0:5000:1.64:0.0:3.0:20:1.9317003208906833
0.041684990937884775:0.01618509090909091:0.0:5000:0.9199999999999999:0.0:5.75:20:0.04103786295469257
0.14248507457792203:2.8254545454545454e-05:0.0:5000:3.8:0.0:4.5:20:0.14044031410353763
0.12823205849742123:5.607272727272727e-05:0.0:5000:3.08:0.0:7.0:20:0.12638430745757223
0.08025735351084527:0.002140727272727273:0.0:5000:2.6:0.0:3.25:20:0.07908460703276585
2.255886918906378:0.5533177454545455:0.0:5000:0.6799999999999999:0.0:3.75:20:2.223984731859293
2.334676134822522:0.7453545090909091:0.0:5000:0.9199999999999999:0.0:2.25:20:2.301656909393861
0.08006376832389722:0.00021167272727272727:0.0:5000:1.88:0.0:6.75:20:0.07888250661294088
0.12866653632169234:5.803636363636363e-05:0.0:5000:3.3200000000000003:0.0:4.75:20:0.12682098029554043
0.14419136998806079:0.00013643636363636365:0.0:5000:3.56:0.0:5.5:20:0.14212263180760534
2.7859789049730876:0.6535054545454545:0.0:5000:0.6799999999999999:0.0:3.0:20:2.746578280899248
0.15346099694712817:0.00021912727272727274:0.0:5000:3.8:0.0:5.5:20:0.15128223730611778
0.16793488029954565:4.792727272727273e-05:0.0:5000:5.0:0.0:3.75:20:0.16553215510878175
1.2356887061650401:0.7809955636363637:0.0:5000:0.2:0.0:2.5:20:1.2182121884180952
0.15211274661845303:0.00017763636363636365:0.0:5000:3.56:0.0:6.75:20:0.14995887960130078
0.13159544438738197:0.00010167272727272727:0.0:5000:4.5200000000000005:0.0:3.25:20:0.1297265647068014
0.055613462217907396:0.004799527272727273:0.0:5000:1.4:0.0:4.5:20:0.05481520479622939
2.38031806963167:0.6448588363636364:0.0:5000:1.4:0.0:2.5:20:2.346657086429057
2.185016245622786:0.1436249818181818:0.0:5000:0.2:0.0:5.0:20:2.15411424817416
0.20078989907240302:0.0003393818181818182:0.0:5000:4.76:0.0:6.0:20:0.19792979906137403
0.08591224488997462:7.8e-05:0.0:5000:2.12:0.0:4.75:20:0.08465310756331487
1.8758188567118548:0.112554:0.0:5000:0.44:0.0:5.75:20:1.8492915688322693
2.6977526984590052:0.3139390181818182:0.0:5000:5.0:0.0:2.25:20:2.6596074249807797
0.05241533038044608:0.0005123636363636363:0.0:5000:1.16:0.0:7.0:20:0.05160295560322628
2.538600211897016:0.6382361090909091:0.0:5000:1.64:0.0:2.25:20:2.5026977711280587
2.787411770805279:0.5050804727272727:0.0:5000:2.84:0.0:2.25:20:2.7479931287121406
0.6213246378641359:0.19727112727272728:0.0:5000:2.3600000000000003:0.0:3.25:20:0.6125927969655363
2.4717189530559724:0.5150462909090909:0.0:5000:0.44:0.0:4.5:20:2.4367628508777908
0.04803492147632513:0.012876763636363637:0.0:5000:1.16:0.0:4.5:20:0.047489964641198874
0.12425114366251076:0.0003318909090909091:0.0:5000:2.84:0.0:6.75:20:0.12245447325309425
0.12016201020093874:0.0002304:0.0:5000:3.08:0.0:5.0:20:0.11842336460761081
0.20067459177757585:5.181818181818182e-05:0.0:5000:5.0:0.0:5.5:20:0.19780667790792064
0.15677781894398:0.0002704363636363636:0.0:5000:3.8:0.0:6.0:20:0.15454556551730433
0.07277223803083617:0.00038225454545454547:0.0:5000:1.88:0.0:4.5:20:0.07169767445882257
0.07170636325916578:5.214545454545454e-05:0.0:5000:2.12:0.0:3.75:20:0.07065207325092412
2.4483304867648257:0.5902749818181818:0.0:5000:0.6799999999999999:0.0:3.5:20:2.4137061236097193
0.10452705114892344:0.0002586909090909091:0.0:5000:2.3600000000000003:0.0:6.75:20:0.10301280855994259
0.15055134514867777:0.00017305454545454545:0.0:5000:3.56:0.0:6.5:20:0.1483832756124375
0.14623580208421857:3.705454545454546e-05:0.0:5000:3.3200000000000003:0.0:7.0:20:0.14414664986340747
0.14471106386370572:4.065454545454546e-05:0.0:5000:4.04:0.0:4.25:20:0.1426409351475534
0.048329023684703556:0.0018030545454545454:0.0:5000:1.16:0.0:5.5:20:0.04758532129497788
0.0904234683534699:0.00012069090909090909:0.0:5000:2.12:0.0:6.5:20:0.0890886569528637
0.20423670194053145:9.309090909090909e-06:0.0:5000:5.0:0.0:6.0:20:0.201351100921362
0.12326791238054882:0.0002064:0.0:5000:2.84:0.0:6.25:20:0.12148790847699736
1.8528906810209427:0.48215265454545453:0.0:5000:1.16:0.0:3.25:20:1.8266937205497833
0.06139538600132055:2.3272727272727274e-05:0.0:5000:1.4:0.0:6.75:20:0.06047534138469701
1.4447371575217922:0.3548435272727273:0.0:5000:1.88:0.0:3.0:20:1.4243214076564723
0.08034844647968117:0.00017781818181818182:0.0:5000:1.88:0.0:7.0:20:0.0791610246100394
0.06861913930687746:5.9272727272727275e-05:0.0:5000:1.64:0.0:5.75:20:0.06760111483327819
2.261087528471893:0.03555047272727273:0.0:5000:0.2:0.0:6.5:20:2.2291098552965645
0.11536729276141461:0.0003358909090909091:0.0:5000:2.84:0.0:6.0:20:0.11371466204435463
2.148057187273493:0.20855709090909091:0.0:5000:4.76:0.0:2.5:20:2.117701809968357
0.17118520187196623:0.00013552727272727274:0.0:5000:4.04:0.0:6.5:20:0.16875271719786408
2.347334659334274:0.6752102909090909:0.0:5000:1.4:0.0:2.25:20:2.314137999419841
2.3477869087385823:0.7130027636363636:0.0:5000:1.16:0.0:2.25:20:2.314582172993894
0.13719526903644808:2.4036363636363637e-05:0.0:5000:3.3200000000000003:0.0:5.75:20:0.13522363234699517
0.13877424689456505:0.0003462181818181818:0.0:5000:4.76:0.0:3.25:20:0.13681347990325268
0.2089157698893911:7.563636363636364e-06:0.0:5000:5.0:0.0:6.5:20:0.20595335014834884
0.11781837925219937:0.00015185454545454545:0.0:5000:4.04:0.0:3.25:20:0.1161175129119051
2.6786521016260156:0.3742058909090909:0.0:5000:2.84:0.0:2.5:20:2.6407761806959176
1.466443202309123:0.7514010181818181:0.0:5000:0.2:0.0:2.75:20:1.4457036132553618
0.18681039717011927:0.0001357818181818182:0.0:5000:4.76:0.0:5.5:20:0.18415336856568723
0.07160475186657261:0.00016247272727272727:0.0:5000:1.64:0.0:7.0:20:0.07053706208966637
0.10744234981354873:0.00026025454545454543:0.0:5000:2.6:0.0:5.5:20:0.10589669142898933
0.12942760271511566:0.0002512:0.0:5000:3.3200000000000003:0.0:5.5:20:0.12756294742706006
0.06425524582029671:0.0001874181818181818:0.0:5000:1.64:0.0:4.75:20:0.06330094175558748
2.025166061445301:0.024129818181818183:0.0:5000:0.2:0.0:4.0:20:1.9965246717496292
2.0683432601423837:0.015621272727272727:0.0:5000:0.2:0.0:4.5:20:2.0390912814447315
2.624002394511996:0.6095637818181818:0.0:5000:0.9199999999999999:0.0:3.0:20:2.5868937500802414
0.7807685827778794:0.1150556:0.0:5000:4.28:0.0:2.75:20:0.7698243735832517
1.3097413589459665:0.4144934181818182:0.0:5000:1.16:0.0:3.5:20:1.2912291859416765
0.16331329816271553:0.00015101818181818182:0.0:5000:3.8:0.0:6.75:20:0.16098663526222312
0.07726582783267216:0.0001918181818181818:0.0:5000:2.12:0.0:4.0:20:0.07612360102272747
1.3390203838392605:0.44387363636363636:0.0:5000:0.9199999999999999:0.0:3.75:20:1.3200913975325201
2.7525360523681766:0.5094477454545454:0.0:5000:3.56:0.0:2.0:20:2.7136077031803767
0.11016208146856464:0.0001976:0.0:5000:3.8:0.0:3.25:20:0.10858485474206467
2.4528878835560755:0.49675647272727275:0.0:5000:0.44:0.0:4.75:20:2.418198140206185
1.2027721752661051:0.43388163636363636:0.0:5000:0.9199999999999999:0.0:4.0:20:1.1857710758462294
2.652226703896409:0.5634542909090909:0.0:5000:2.84:0.0:2.0:20:2.6147170802123836
2.774108014499109:0.4880186181818182:0.0:5000:2.12:0.0:2.5:20:2.734879951378906
1.1854049747071291:0.3817341090909091:0.0:5000:0.6799999999999999:0.0:5.25:20:1.168646355852753
0.17668754948002888:6.494545454545455e-05:0.0:5000:4.28:0.0:6.25:20:0.17417882893634334
2.794384778936838:0.49529974545454547:0.0:5000:3.8:0.0:2.0:20:2.7548649234109552
0.6084045912272169:0.8715745454545455:0.0:5000:0.2:0.0:2.0:20:0.5998112518323646
0.6572297138139678:0.28011905454545455:0.0:5000:0.6799999999999999:0.0:6.25:20:0.6479471254688693
1.8674885744778837:0.2033929090909091:0.0:5000:3.8:0.0:2.75:20:1.841101791917654
0.05835280035168095:0.0001742909090909091:0.0:5000:1.4:0.0:6.0:20:0.057465216519685794
0.15160257386537354:0.00013949090909090909:0.0:5000:3.8:0.0:5.25:20:0.1494317049844277
0.08065457094105176:0.00021512727272727272:0.0:5000:1.88:0.0:6.5:20:0.07946622581406355
2.7091180799716774:0.5637119636363637:0.0:5000:1.64:0.0:2.5:20:2.670807028034774
0.3100027309084711:0.18844232727272728:0.0:5000:1.64:0.0:4.0:20:0.30570383577204174
0.09168560530637952:0.00010512727272727273:0.0:5000:2.3600000000000003:0.0:4.75:20:0.09034361011923536
2.9657851630026952:0.42722894545454543:0.0:5000:3.3200000000000003:0.0:2.25:20:2.923844605667714
0.07594272781046017:0.00035883636363636366:0.0:5000:1.88:0.0:5.5:20:0.07481243843260944
0.04816625603600254:0.002134836363636364:0.0:5000:1.16:0.0:5.25:20:0.04744766581983127
0.1626590287010383:0.00011756363636363636:0.0:5000:4.04:0.0:5.5:20:0.16033942970041587
0.22339412950857337:2.9636363636363638e-05:0.0:5000:5.0:0.0:7.0:20:0.22020215934212228
0.15121048710557597:1.04e-05:0.0:5000:3.8:0.0:5.0:20:0.14905296279497066
0.07913142924387531:2.581818181818182e-06:0.0:5000:1.88:0.0:6.25:20:0.0779664409069645
0.19139859665667006:4.541818181818182e-05:0.0:5000:5.0:0.0:5.0:20:0.1886613366196428
0.17298587759335246:0.00018007272727272726:0.0:5000:4.04:0.0:7.0:20:0.17050942769479385
0.6116506851125671:0.008607454545454545:0.0:5000:4.28:0.0:3.0:20:0.6031308121759067
1.808068268223082:0.7850169454545455:0.0:5000:1.16:0.0:2.0:20:1.782495870114989
2.6073508356215833:0.32971832727272726:0.0:5000:3.8:0.0:2.5:20:2.570483615130943
0.06747724540538007:0.005660509090909091:0.0:5000:1.88:0.0:3.75:20:0.06651021963412032
2.7875269337977704:0.47584905454545456:0.0:5000:4.04:0.0:2.0:20:2.748104389808438
0.44792035964608545:0.2766944:0.0:5000:1.4:0.0:3.75:20:0.4416329192410662
0.11904949342675708:0.0003492:0.0:5000:2.84:0.0:6.5:20:0.11734928656439203
0.10177311671193245:0.0003069090909090909:0.0:5000:2.3600000000000003:0.0:6.5:20:0.10028745958210915
1.9577946519734375:0.3693654181818182:0.0:5000:2.3600000000000003:0.0:2.75:20:1.9301182392168388
1.7768397912968077:0.15214327272727274:0.0:5000:0.44:0.0:6.75:20:1.7517127697959824
2.5255887050286883:0.7246742181818182:0.0:5000:0.44:0.0:2.75:20:2.489870020348438
0.13347574820059985:0.00017785454545454546:0.0:5000:3.08:0.0:6.5:20:0.13154988638443166
0.13777833079212984:5.109090909090909e-05:0.0:5000:3.3200000000000003:0.0:6.0:20:0.13581723013467542
0.1974033435849664:7.04e-05:0.0:5000:4.76:0.0:5.75:20:0.19459527274949517
0.08578219584988042:0.001194690909090909:0.0:5000:2.84:0.0:3.25:20:0.08456263255361983
1.5727642717352084:0.8157606545454545:0.0:5000:0.44:0.0:2.25:20:1.550520873039877
0.9074050233005064:0.8007713818181819:0.0:5000:0.2:0.0:2.25:20:0.8945708892601711
3.028880178588849:0.4297405090909091:0.0:5000:5.0:0.0:2.0:20:2.9860449308783363
0.10239300613233514:3.236363636363636e-06:0.0:5000:2.6:0.0:4.75:20:0.10091031220427639
0.17334828058651366:2.6036363636363635e-05:0.0:5000:5.0:0.0:4.25:20:0.17086192708462894
0.04295261251348535:0.0002456363636363636:0.0:5000:0.9199999999999999:0.0:7.0:20:0.04229963784001185
0.13799786869903768:0.00013247272727272727:0.0:5000:3.8:0.0:4.25:20:0.1360280598030213
0.07985402260864763:0.0012592:0.0:5000:2.3600000000000003:0.0:3.75:20:0.07868536068250559
0.051193904517329775:0.0005146545454545455:0.0:5000:1.16:0.0:6.75:20:0.050406673129825684
0.16052027313103803:0.00016952727272727272:0.0:5000:3.8:0.0:6.5:20:0.15822267297335485
0.39841722029390153:0.2762928:0.0:5000:1.16:0.0:4.25:20:0.39282479009935456
2.6680880648465073:0.45713254545454546:0.0:5000:2.3600000000000003:0.0:2.5:20:2.630359771506663
0.1444006205994289:0.00019727272727272728:0.0:5000:4.28:0.0:4.0:20:0.14233442358885962
0.0870600016694243:9.523636363636364e-05:0.0:5000:2.3600000000000003:0.0:4.5:20:0.08579946045918174
1.375902088341104:0.40679374545454544:0.0:5000:0.6799999999999999:0.0:4.75:20:1.3564484077988306
0.09254790758308448:0.059582109090909094:0.0:5000:3.3200000000000003:0.0:3.0:20:0.09134902424169915
2.9926029326118404:0.3277974909090909:0.0:5000:4.76:0.0:2.25:20:2.950286241864299
0.09730715374887486:0.00011203636363636364:0.0:5000:3.3200000000000003:0.0:3.25:20:0.09591162964359291
0.18816516411374318:2.3636363636363637e-05:0.0:5000:5.0:0.0:4.5:20:0.1854610776379043
0.15277802387706926:0.00025723636363636363:0.0:5000:4.04:0.0:4.75:20:0.15062780803246903
0.04892694267999998:0.00045752727272727273:0.0:5000:1.16:0.0:4.75:20:0.048189500669843496
0.049383371129592034:0.00019290909090909092:0.0:5000:1.16:0.0:6.25:20:0.04862317973258823
0.19039551131444407:0.00019821818181818183:0.0:5000:4.5200000000000005:0.0:6.25:20:0.18769698693546075
0.15845041683124356:0.0002857818181818182:0.0:5000:4.28:0.0:4.75:20:0.15617457020840553
0.12338611123649473:0.0002748363636363636:0.0:5000:3.3200000000000003:0.0:4.5:20:0.12160271401413257
0.17484455386264566:2.8145454545454545e-05:0.0:5000:4.28:0.0:5.5:20:0.1723710640470881
0.10009119864799342:0.0002480727272727273:0.0:5000:2.3600000000000003:0.0:6.25:20:0.09864223256658461
2.1858369684460475:0.3133063272727273:0.0:5000:3.3200000000000003:0.0:2.5:20:2.1549362746437466
2.8309630194654094:0.6001898909090909:0.0:5000:1.88:0.0:2.25:20:2.790927262065126
0.13543275676508734:6.181818181818182e-06:0.0:5000:3.56:0.0:4.75:20:0.13348335727368035
0.05140162666350607:0.05420545454545454:0.0:5000:1.16:0.0:5.0:20:0.050815931192491615
2.835772460175329:0.5152010545454545:0.0:5000:2.3600000000000003:0.0:2.25:20:2.79566999923084
0.06065667370490578:0.00015334545454545454:0.0:5000:1.4:0.0:6.5:20:0.05974950955041954
0.1634955362251898:0.00019287272727272728:0.0:5000:4.28:0.0:5.0:20:0.16115622324369094
0.04226887767465625:0.010077054545454545:0.0:5000:0.9199999999999999:0.0:6.5:20:0.04163491617434483
0.15720837043613012:0.00020701818181818182:0.0:5000:5.0:0.0:3.5:20:0.15497501871348812
1.5460069476775655:0.4164236:0.0:5000:1.4:0.0:3.25:20:1.5241536987247686
2.3182079282499806:0.5437573090909091:0.0:5000:1.4:0.0:2.75:20:2.285427504046862
0.1833285861693419:9.425454545454546e-05:0.0:5000:4.76:0.0:4.75:20:0.18071102542554737
1.7009066769681471:0.29565850909090907:0.0:5000:0.44:0.0:6.5:20:1.676853719298795
0.15118458907757557:3.469090909090909e-05:0.0:5000:4.5200000000000005:0.0:3.75:20:0.1490418449611344
0.18610242678520014:5.767272727272727e-05:0.0:5000:4.28:0.0:7.0:20:0.18345893616571246
0.10590324618145146:0.00016607272727272728:0.0:5000:3.08:0.0:4.0:20:0.1043731589578643
0.8257780289802069:0.2108725090909091:0.0:5000:1.88:0.0:3.5:20:0.8141312984950184
0.17262732430538946:0.00013927272727272727:0.0:5000:4.28:0.0:5.25:20:0.1701627448946562
0.1234868017459822:0.0005835272727272728:0.0:5000:3.8:0.0:3.75:20:0.1217422459362068
0.1337224273910556:0.00015327272727272726:0.0:5000:3.3200000000000003:0.0:5.25:20:0.13181457599642618
1.5998194091116664:0.454424:0.0:5000:0.6799999999999999:0.0:4.5:20:1.5771978311116934
0.11033560520340636:0.0011068:0.0:5000:4.04:0.0:3.0:20:0.10876342592349456
0.10665195585344597:0.0002173818181818182:0.0:5000:2.6:0.0:5.75:20:0.10510770333106272
2.234654641994423:0.7699645090909091:0.0:5000:0.44:0.0:2.5:20:2.2030506478759504
0.17347812309131014:8.218181818181818e-06:0.0:5000:4.76:0.0:4.5:20:0.1709915406452447
0.15109961539261052:0.00017752727272727273:0.0:5000:4.04:0.0:4.5:20:0.14893730815600972
0.10667978911437065:9.418181818181818e-06:0.0:5000:2.3600000000000003:0.0:7.0:20:0.10513609473365021
0.05727673821928808:5.52e-05:0.0:5000:1.4:0.0:5.75:20:0.05640416965701949
0.10624578616061155:0.00040047272727272725:0.0:5000:3.08:0.0:4.25:20:0.10469930420690757
0.14595377126892975:0.00011258181818181818:0.0:5000:3.56:0.0:6.0:20:0.14387041176474666
0.09566064935464798:0.00028585454545454545:0.0:5000:2.84:0.0:4.0:20:0.09427207724903093
0.20241407942966674:0.00018578181818181818:0.0:5000:5.0:0.0:5.25:20:0.1995113884368171
0.0898610756403597:0.0004928:0.0:5000:2.84:0.0:3.5:20:0.08856051238439586
0.0920205300632799:2.661818181818182e-05:0.0:5000:2.3600000000000003:0.0:5.0:20:0.09067376053829287
0.12055052975345633:7.636363636363636e-05:0.0:5000:3.08:0.0:5.25:20:0.11881958334291269
0.06654173502522423:7.4e-05:0.0:5000:1.88:0.0:4.0:20:0.06555241742097073
1.284706173654852:0.34121192727272726:0.0:5000:1.88:0.0:3.25:20:1.266554560837693
1.5930640176297337:0.7987507636363637:0.0:5000:0.9199999999999999:0.0:2.0:20:1.5705319566645064
0.1528790191813452:0.0004949818181818182:0.0:5000:3.56:0.0:7.0:20:0.15068801354744016
0.15866031535999542:0.00011425454545454546:0.0:5000:3.8:0.0:6.25:20:0.1563882594881854
0.13149231589341281:0.0003324363636363636:0.0:5000:4.04:0.0:3.75:20:0.12962440898146615
0.05850398312340891:0.0003790909090909091:0.0:5000:1.4:0.0:5.0:20:0.057626886271020354
2.665095985930814:0.5538257090909091:0.0:5000:3.08:0.0:2.0:20:2.6274038817430614
1.676393956134902:0.255686:0.0:5000:0.44:0.0:6.25:20:1.6526876335677887
2.590752142076542:0.43205465454545455:0.0:5000:2.6:0.0:2.5:20:2.554117407355679
0.06890223773689856:0.00012021818181818181:0.0:5000:1.88:0.0:4.25:20:0.06788262830269667
0.5543547421749554:0.3131509818181818:0.0:5000:0.6799999999999999:0.0:5.75:20:0.5465283457526168
1.0345400109970797:0.1286041818181818:0.0:5000:4.04:0.0:2.75:20:1.0199763402214685
0.12011829605313087:0.0002077090909090909:0.0:5000:2.84:0.0:7.0:20:0.11839737280196978
0.049683523891210876:0.00027527272727272725:0.0:5000:1.16:0.0:6.0:20:0.048919387763475985
0.09581258535966954:0.00010534545454545454:0.0:5000:2.3600000000000003:0.0:5.5:20:0.09440969644810204
0.5100162834108767:0.021731527272727272:0.0:5000:3.56:0.0:3.0:20:0.5029289977900766
0.16412186615196067:0.00033843636363636365:0.0:5000:4.04:0.0:6.0:20:0.16182278973335892
0.11118268003131838:0.00025854545454545455:0.0:5000:2.6:0.0:6.25:20:0.10958635263073341
1.219449144620047:0.20845047272727274:0.0:5000:3.08:0.0:2.75:20:1.2022386037007724
